Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,boundary_band,example_key,row_key
0,"Some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?","['riots', 'vote', 'change yourself', 'social activism', 'change clothes']","Questions: Some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?, Choices: (A) riots, (B) vote, (C) change yourself, (D) social activism, (E) change clothes. For the question 'Some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?', what is the correct answer among the choices riots, vote, change yourself, social activism change clothes? Explain the cause-and-effect relationship between the question and your chosen answer.
","5. The correct answer is **(C) change yourself**. Some might say that if you want to do something that results in changing society, then you need to start from within, which means that you need to change yourself first. This is because changing yourself can help you improve your skills, attitudes, behaviors, and values, which can then influence the people and the world around you. This is the cause-and-effect relationship between the question and the answer.","5. the correct answer is **(c) change yourself**. some might say that if you want to do something that results in changing society, then you need to start from within, which means that you need to change yourself first. this is because changing yourself can help you improve your skills, attitudes, behaviors, and values, which can then influence the people and the world around you. this is the cause-and-effect relationship between the question and the answer.

",{'change yourself': 31},change yourself,causal,4.1953,change yourself,change yourself,change yourself,change yourself,6.5249999999999995,6.5249999999999995,True,76,0.44,7,1.0,1,easy,"some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?</s>['riots', 'vote', 'change yourself', 'social activism', 'change clothes']","some might say that if you want to do something that results in changing society then you need to start from within, to do this what would you be doing?</s>['riots', 'vote', 'change yourself', 'social activism', 'change clothes']||5. the correct answer is **(c) change yourself**. some might say that if you want to do something that results in changing society, then you need to start from within, which means that you need to change yourself first. this is because changing yourself can help you improve your skills, attitudes, behaviors, and values, which can then influence the people and the world around you. this is the cause-and-effect relationship between the question and the answer.||causal"
1,Susan was playing games with her five year old son Tim. She played them because they were designed to help him with something. What might they help a child with?,"['learning', 'competitiveness', 'losing', 'winning', 'relaxation']","Questions: Susan was playing games with her five year old son Tim.  She played them because they were designed to help him with something.  What might they help a child with?, Choices: (A) learning, (B) competitiveness, (C) losing, (D) winning, (E) relaxation. Given the question 'Susan was playing games with her five year old son Tim.  She played them because they were designed to help him with something.  What might they help a child with?', which among the choices learning, competitiveness, losing, winning relaxation is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is **(A) learning**. Susan was playing games with her five year old son Tim. She played them because they were designed to help him with something. What might they help a child with? If we use conditional statements, we can write: - If Susan was playing games with her son Tim, then the games were educational. - If the games were educational, then they helped him with learning. - Therefore, if Susan was playing games with her son Tim, then they helped him with learning.","10. the correct answer is **(a) learning**. susan was playing games with her five year old son tim.  she played them because they were designed to help him with something.  what might they help a child with? if we use conditional statements, we can write:

- if susan was playing games with her son tim, then the games were educational.
- if the games were educational, then they helped him with learning.
- therefore, if susan was playing games with her son tim, then they helped him with learning.",{'learning': 32},learning,if_else,4.301802325581395,learning,learning,learning,learning,6.5249999999999995,6.5249999999999995,True,89,0.627906976744186,7,1.0,1,easy,"susan was playing games with her five year old son tim. she played them because they were designed to help him with something. what might they help a child with?</s>['learning', 'competitiveness', 'losing', 'winning', 'relaxation']","susan was playing games with her five year old son tim. she played them because they were designed to help him with something. what might they help a child with?</s>['learning', 'competitiveness', 'losing', 'winning', 'relaxation']||10. the correct answer is **(a) learning**. susan was playing games with her five year old son tim. she played them because they were designed to help him with something. what might they help a child with? if we use conditional statements, we can write: - if susan was playing games with her son tim, then the games were educational. - if the games were educational, then they helped him with learning. - therefore, if susan was playing games with her son tim, then they helped him with learning.||if_else"
2,"The computer user did not know what he was doing at all, this made the instructional course pure what for him?","['energy', 'office building', 'hell', 'school', 'house']","Questions: The computer user did not know what he was doing at all, this made the instructional course pure what for him?, Choices: (A) energy, (B) office building, (C) hell, (D) school, (E) house. What is the correct answer to the question 'The computer user did not know what he was doing at all, this made the instructional course pure what for him?' with the options energy, office building, hell, school house? Provide a straightforward explanation. 
","6. The correct answer is **(C) hell**. The computer user did not know what he was doing at all, this made the instructional course pure hell for him. This is because hell means a very unpleasant or difficult situation, which is what the computer user experienced in the course.","6. the correct answer is **(c) hell**. the computer user did not know what he was doing at all, this made the instructional course pure hell for him. this is because hell means a very unpleasant or difficult situation, which is what the computer user experienced in the course.
",{'hell': 31},hell,neutral,4.166944444444445,hell,hell,hell,hell,6.5249999999999995,6.5249999999999995,True,49,0.5555555555555556,7,1.0,1,easy,"the computer user did not know what he was doing at all, this made the instructional course pure what for him?</s>['energy', 'office building', 'hell', 'school', 'house']","the computer user did not know what he was doing at all, this made the instructional course pure what for him?</s>['energy', 'office building', 'hell', 'school', 'house']||6. the correct answer is **(c) hell**. the computer user did not know what he was doing at all, this made the instructional course pure hell for him. this is because hell means a very unpleasant or difficult situation, which is what the computer user experienced in the course.||neutral"
3,Lilly owns the only kosher deli in the area. She isn't in a heavily populated area. Where might she live?,"['food court', 'jerusalem', 'new york city', 'jewish community', 'town']","Questions: Lilly owns the only kosher deli in the area.  She isn't in a heavily populated area.  Where might she live?, Choices: (A) food court, (B) jerusalem, (C) new york city, (D) jewish community, (E) town. For the question 'Lilly owns the only kosher deli in the area.  She isn't in a heavily populated area.  Where might she live?', among the choices food court, jerusalem, new york city, jewish community town, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(E) town**. Lilly owns the only kosher deli in the area, which means she caters to a specific dietary preference of some Jewish people. She isn't in a heavily populated area, which means she lives in a relatively small or rural place. Therefore, a town is the most likely place where she might live. The other choices are less likely because a food court is not a place to live, Jerusalem and New York City are very populated areas, and a Jewish community is not a specific location."," is **(e) town**. lilly owns the only kosher deli in the area, which means she caters to a specific dietary preference of some jewish people. she isn't in a heavily populated area, which means she lives in a relatively small or rural place. therefore, a town is the most likely place where she might live. the other choices are less likely because a food court is not a place to live, jerusalem and new york city are very populated areas, and a jewish community is not a specific location.

","{'food court': 350, 'jerusalem': 385, 'new york city': 399, 'jewish community': 445, 'town': 10}",town,contrastive,4.170720338983051,town,town,town,town,6.5249999999999995,6.5249999999999995,True,94,0.4406779661016949,7,1.0,1,easy,"lilly owns the only kosher deli in the area. she isn't in a heavily populated area. where might she live?</s>['food court', 'jerusalem', 'new york city', 'jewish community', 'town']","lilly owns the only kosher deli in the area. she isn't in a heavily populated area. where might she live?</s>['food court', 'jerusalem', 'new york city', 'jewish community', 'town']||3. the most likely answer is **(e) town**. lilly owns the only kosher deli in the area, which means she caters to a specific dietary preference of some jewish people. she isn't in a heavily populated area, which means she lives in a relatively small or rural place. therefore, a town is the most likely place where she might live. the other choices are less likely because a food court is not a place to live, jerusalem and new york city are very populated areas, and a jewish community is not a specific location.||contrastive"
4,Jane was a human who had to poop really bad. But she couldn't because her ride was about to come in and she didn't want to miss it. Where might she be?,"['bed', 'airport', 'mall', 'homes', 'bathroom']","Questions: Jane was a human who had to poop really bad.  But she couldn't because her ride was about to come in and she didn't want to miss it.  Where might she be?, Choices: (A) bed, (B) airport, (C) mall, (D) homes, (E) bathroom. Based on what is historically known, what is the most likely answer to the question 'Jane was a human who had to poop really bad.  But she couldn't because her ride was about to come in and she didn't want to miss it.  Where might she be?' with options bed, airport, mall, homes bathroom? Provide historical context in your rationale. 
","9. The most likely answer is **(B) airport**. Jane was a human who had to poop really bad. But she couldn't because her ride was about to come in and she didn't want to miss it. Where might she be? An airport is a place where airplanes take off and land, and where passengers board and exit them. Historically, airports have been busy and crowded places, where finding a restroom can be difficult or inconvenient, especially if one is in a hurry or has a tight schedule."," is **(b) airport**. jane was a human who had to poop really bad. but she couldn't because her ride was about to come in and she didn't want to miss it. where might she be? an airport is a place where airplanes take off and land, and where passengers board and exit them. historically, airports have been busy and crowded places, where finding a restroom can be difficult or inconvenient, especially if one is in a hurry or has a tight schedule.

",{'airport': 10},airport,historical,3.854924242424242,airport,airport,airport,airport,6.5249999999999995,6.5249999999999995,True,87,0.4393939393939394,7,1.0,1,easy,"jane was a human who had to poop really bad. but she couldn't because her ride was about to come in and she didn't want to miss it. where might she be?</s>['bed', 'airport', 'mall', 'homes', 'bathroom']","jane was a human who had to poop really bad. but she couldn't because her ride was about to come in and she didn't want to miss it. where might she be?</s>['bed', 'airport', 'mall', 'homes', 'bathroom']||9. the most likely answer is **(b) airport**. jane was a human who had to poop really bad. but she couldn't because her ride was about to come in and she didn't want to miss it. where might she be? an airport is a place where airplanes take off and land, and where passengers board and exit them. historically, airports have been busy and crowded places, where finding a restroom can be difficult or inconvenient, especially if one is in a hurry or has a tight schedule.||historical"
5,What kind of store does a merchant have if they sell produce?,"['the sun', 'market', 'business', 'mall', 'shopping center']","Questions: What kind of store does a merchant have if they sell produce?, Choices: (A) the sun, (B) market, (C) business, (D) mall, (E) shopping center. What is the commonly agreed-upon answer to the question 'What kind of store does a merchant have if they sell produce?' with options the sun, market, business, mall shopping center? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer to the question 'What kind of store does a merchant have if they sell produce?' is **(B) market**. This is because a market is a place where goods, especially food, are bought and sold, and produce refers to fresh fruits and vegetables. The sun, business, mall, and shopping center are not specific types of stores that sell produce.","2. the commonly agreed-upon answer to the question 'what kind of store does a merchant have if they sell produce?' is **(b) market**. this is because a market is a place where goods, especially food, are bought and sold, and produce refers to fresh fruits and vegetables. the sun, business, mall, and shopping center are not specific types of stores that sell produce.

","{'the sun': 272, 'market': 124, 'business': 281, 'mall': 291, 'shopping center': 301}",market,consensus,3.7279166666666663,market,market,market,market,6.5249999999999995,6.5249999999999995,True,63,0.3958333333333333,7,1.0,1,easy,"what kind of store does a merchant have if they sell produce?</s>['the sun', 'market', 'business', 'mall', 'shopping center']","what kind of store does a merchant have if they sell produce?</s>['the sun', 'market', 'business', 'mall', 'shopping center']||2. the commonly agreed-upon answer to the question 'what kind of store does a merchant have if they sell produce?' is **(b) market**. this is because a market is a place where goods, especially food, are bought and sold, and produce refers to fresh fruits and vegetables. the sun, business, mall, and shopping center are not specific types of stores that sell produce.||consensus"
6,"Bob and Boris were standing in a queue at the grocery store. They were standing in place. The line was fast, but the children in front of them were loud. They were what?","['frustration', 'being annoyed', 'delays', 'irritation', 'out of order']","Questions: Bob and Boris were standing in a queue at the grocery store.  They were standing in place.  The line was fast, but the children in front of them were loud.   They were what?, Choices: (A) frustration, (B) being annoyed, (C) delays, (D) irritation, (E) out of order. For the question 'Bob and Boris were standing in a queue at the grocery store.  They were standing in place.  The line was fast, but the children in front of them were loud.   They were what?', what is the correct answer among the choices frustration, being annoyed, delays, irritation out of order? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is (B) being annoyed. This is because the word loud means making or causing a lot of noise, while the word annoyed means slightly angry or irritated. Therefore, if Bob and Boris were standing in a queue at the grocery store, and the children in front of them were loud, they were being annoyed by the noise. The other choices are either incorrect or incomplete descriptions of Bob and Boris' feelings.","9. the correct answer is (b) being annoyed. this is because the word loud means making or causing a lot of noise, while the word annoyed means slightly angry or irritated. therefore, if bob and boris were standing in a queue at the grocery store, and the children in front of them were loud, they were being annoyed by the noise. the other choices are either incorrect or incomplete descriptions of bob and boris' feelings.

",{'being annoyed': 29},being annoyed,causal,4.175561224489796,being annoyed,being annoyed,being annoyed,being annoyed,6.5249999999999995,6.5249999999999995,True,75,0.40816326530612246,7,1.0,1,easy,"bob and boris were standing in a queue at the grocery store. they were standing in place. the line was fast, but the children in front of them were loud. they were what?</s>['frustration', 'being annoyed', 'delays', 'irritation', 'out of order']","bob and boris were standing in a queue at the grocery store. they were standing in place. the line was fast, but the children in front of them were loud. they were what?</s>['frustration', 'being annoyed', 'delays', 'irritation', 'out of order']||9. the correct answer is (b) being annoyed. this is because the word loud means making or causing a lot of noise, while the word annoyed means slightly angry or irritated. therefore, if bob and boris were standing in a queue at the grocery store, and the children in front of them were loud, they were being annoyed by the noise. the other choices are either incorrect or incomplete descriptions of bob and boris' feelings.||causal"
7,James was delayed for a couple of hours because he had a connection. Where might his connection be?,"['company', 'airport', 'wall', 'computer network', 'love']","Questions: James was delayed for a couple of hours because he had a connection.  Where might his connection be?, Choices: (A) company, (B) airport, (C) wall, (D) computer network, (E) love. Given the question 'James was delayed for a couple of hours because he had a connection.  Where might his connection be?', which among the choices company, airport, wall, computer network love is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (B) airport. A possible explanation is: If James was delayed for a couple of hours because he had a connection, then his connection might be at the airport. He was delayed for a couple of hours because he had a connection. Therefore, his connection might be at the airport.","7. the correct answer is (b) airport. a possible explanation is: if james was delayed for a couple of hours because he had a connection, then his connection might be at the airport. he was delayed for a couple of hours because he had a connection. therefore, his connection might be at the airport.

",{'airport': 29},airport,if_else,4.266785714285714,airport,airport,airport,airport,6.5249999999999995,6.5249999999999995,True,54,0.5714285714285714,7,1.0,1,easy,"james was delayed for a couple of hours because he had a connection. where might his connection be?</s>['company', 'airport', 'wall', 'computer network', 'love']","james was delayed for a couple of hours because he had a connection. where might his connection be?</s>['company', 'airport', 'wall', 'computer network', 'love']||7. the correct answer is (b) airport. a possible explanation is: if james was delayed for a couple of hours because he had a connection, then his connection might be at the airport. he was delayed for a couple of hours because he had a connection. therefore, his connection might be at the airport.||if_else"
8,"Laura and Bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. Then entire negotiation is being done with a surprising amount of what given the subject matter?","['calmness', 'compromises', 'fucking', 'anger', 'satisfaction']","Questions: Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?, Choices: (A) calmness, (B) compromises, (C) fucking, (D) anger, (E) satisfaction. What is the correct answer to the question 'Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?' with the options calmness, compromises, fucking, anger satisfaction? Provide a straightforward explanation. 
","2. The correct answer is **(A) calmness**. Laura and Bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. The entire negotiation is being done with a surprising amount of calmness given the subject matter because most people would expect such a situation to cause anger, jealousy, or resentment.","2. the correct answer is **(a) calmness**. laura and bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. they love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. the entire negotiation is being done with a surprising amount of calmness given the subject matter because most people would expect such a situation to cause anger, jealousy, or resentment.
","{'calmness': 31, 'anger': 478}",calmness,neutral,4.160378787878788,calmness,calmness,calmness,calmness,6.5249999999999995,6.5249999999999995,True,84,0.803030303030303,7,1.0,1,easy,"laura and bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. they love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. then entire negotiation is being done with a surprising amount of what given the subject matter?</s>['calmness', 'compromises', 'fucking', 'anger', 'satisfaction']","laura and bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. they love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. then entire negotiation is being done with a surprising amount of what given the subject matter?</s>['calmness', 'compromises', 'fucking', 'anger', 'satisfaction']||2. the correct answer is **(a) calmness**. laura and bob are a married couple who have begun reaching tentative agreement regarding their sexual incompatibility. they love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it. the entire negotiation is being done with a surprising amount of calmness given the subject matter because most people would expect such a situation to cause anger, jealousy, or resentment.||neutral"
9,"If something attempted to destroy something but didn't fully succeed, then one might be able to do what to it afterwards?","['demolish object', 'repair', 'fix', 'create', 'construct']","Questions: If something attempted to destroy something but didn't fully succeed, then one might be able to do what to it afterwards?, Choices: (A) demolish object, (B) repair, (C) fix, (D) create, (E) construct. For the question 'If something attempted to destroy something but didn't fully succeed, then one might be able to do what to it afterwards?', among the choices demolish object, repair, fix, create construct, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is (B) repair. If something attempted to destroy something but didn't fully succeed, then one might be able to repair it afterwards. Repair means to fix something that is damaged or broken. Demolish object, create, and construct are actions that are opposite to repair. Fix is a synonym of repair, but it is less specific."," is (b) repair. if something attempted to destroy something but didn't fully succeed, then one might be able to repair it afterwards. repair means to fix something that is damaged or broken. demolish object, create, and construct are actions that are opposite to repair. fix is a synonym of repair, but it is less specific.

","{'demolish object': 191, 'repair': 8, 'fix': 150, 'create': 208, 'construct': 220}",repair,contrastive,4.141590909090909,repair,repair,repair,repair,6.5249999999999995,6.5249999999999995,True,60,0.5227272727272727,7,1.0,1,easy,"if something attempted to destroy something but didn't fully succeed, then one might be able to do what to it afterwards?</s>['demolish object', 'repair', 'fix', 'create', 'construct']","if something attempted to destroy something but didn't fully succeed, then one might be able to do what to it afterwards?</s>['demolish object', 'repair', 'fix', 'create', 'construct']||6. the most likely answer is (b) repair. if something attempted to destroy something but didn't fully succeed, then one might be able to repair it afterwards. repair means to fix something that is damaged or broken. demolish object, create, and construct are actions that are opposite to repair. fix is a synonym of repair, but it is less specific.||contrastive"
