premise,hypothesis,prompt,rationale
"James chose to not to print the cards, because he wanted to be more personal. What type of cards did he choose, instead?","['cursive writing', 'hand writing', 'store bought', 'online media', 'hand written']","Questions: James chose to not to print the cards, because he wanted to be more personal. What type of cards did he choose, instead?, Choices: (A) cursive writing, (B) hand writing, (C) store bought, (D) online media, (E) hand written. What is the commonly agreed-upon answer to the question 'James chose to not to print the cards, because he wanted to be more personal. What type of cards did he choose, instead?' with options cursive writing, hand writing, store bought, online media hand written? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer is **(E) hand written**. This is because hand writing is a more personal way of expressing oneself than printing, and it is different from hand writing, which is a style of writing. Cursive writing, store bought, and online media are not types of cards, but rather ways of writing or obtaining cards.

"
"James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?","['house', 'music shop', 'studio', 'storage', 'closet']","Questions: James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?, Choices: (A) house, (B) music shop, (C) studio, (D) storage, (E) closet. What is the commonly agreed-upon answer to the question 'James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?' with options house, music shop, studio, storage closet? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer is **(B) music shop**. This is because a music shop is a place where one can buy musical instruments, such as an acoustic guitar. A house, a studio, a storage, and a closet are not likely places to find a new acoustic guitar, unless one already owns one or knows someone who does.

"
"James constructed a playroom for his children.   His place was small, so he put it in an unattached what?","['preschool', 'indoor games', 'nursery school', 'building', 'big house']","Questions: James constructed a playroom for his children.   His place was small, so he put it in an unattached what?, Choices: (A) preschool, (B) indoor games, (C) nursery school, (D) building, (E) big house. What is the commonly agreed-upon answer to the question 'James constructed a playroom for his children.   His place was small, so he put it in an unattached what?' with options preschool, indoor games, nursery school, building big house? Justify your answer based on general knowledge. 
","3. The commonly agreed-upon answer is **(D) building**. This is because a building is a structure that can be detached from another structure, such as a house. A preschool, an indoor game, a nursery school, and a big house are not things that can be unattached from a house, but rather places or activities that can be inside or outside a house.

"
"If a crowd of people being to panic, what might they do?","['destroy each other', 'run amok', 'die', 'desire to win', 'talk to each other']","Questions: If a crowd of people being to panic, what might they do?, Choices: (A) destroy each other, (B) run amok, (C) die, (D) desire to win, (E) talk to each other. What is the commonly agreed-upon answer to the question 'If a crowd of people being to panic, what might they do?' with options destroy each other, run amok, die, desire to win talk to each other? Justify your answer based on general knowledge. 
","4. The commonly agreed-upon answer is **(B) run amok**. This is because running amok is a phrase that means to behave in a frenzied or uncontrollable manner, which is what people might do when they panic. Destroying each other, dying, desiring to win, and talking to each other are not common reactions to panic, but rather possible outcomes or motivations of panic.

"
"If a human breaks the law, where could they be placed?","['school', 'church', 'love', 'jail', 'foster care']","Questions: If a human breaks the law, where could they be placed?, Choices: (A) school, (B) church, (C) love, (D) jail, (E) foster care. What is the commonly agreed-upon answer to the question 'If a human breaks the law, where could they be placed?' with options school, church, love, jail foster care? Justify your answer based on general knowledge. 
","5. The commonly agreed-upon answer is **(D) jail**. This is because jail is a place where people who break the law are confined as a punishment or while awaiting trial. School, church, love, and foster care are not places where people who break the law are placed, but rather places where people can learn, worship, feel, or live.

"
"If a human is contemplating something, what are they in a state of?","[""friend's house"", 'tranquility', 'place of work', 'deep thought', 'school']","Questions: If a human is contemplating something, what are they in a state of?, Choices: (A) friend's house, (B) tranquility, (C) place of work, (D) deep thought, (E) school. What is the commonly agreed-upon answer to the question 'If a human is contemplating something, what are they in a state of?' with options friend's house, tranquility, place of work, deep thought school? Justify your answer based on general knowledge. 
","6. The commonly agreed-upon answer is **(D) deep thought**. This is because deep thought is a state of mind where one is focused on thinking about something, which is what contemplating means. A friend's house, tranquility, a place of work, and a school are not states of mind, but rather locations or feelings that can facilitate or hinder contemplation.

"
"If a human wants to be in a warm place, where is a good place to be?","['battle', 'doctor', 'mexico', 'workplace', 'in the fridge']","Questions: If a human wants to be in a warm place, where is a good place to be?, Choices: (A) battle, (B) doctor, (C) mexico, (D) workplace, (E) in the fridge. What is the commonly agreed-upon answer to the question 'If a human wants to be in a warm place, where is a good place to be?' with options battle, doctor, mexico, workplace in the fridge? Justify your answer based on general knowledge. 
","7. The commonly agreed-upon answer is **(C) mexico**. This is because Mexico is a country that is known for having a warm climate, which is what a human who wants to be in a warm place might look for. A battle, a doctor, a workplace, and a fridge are not places that are warm, but rather places that can be dangerous, helpful, stressful, or cold.

"
"If a human wants to enjoy another human's company, where might they go?","['place of work', 'office', ""friend's house"", 'workplace', 'deep thought']","Questions: If a human wants to enjoy another human's company, where might they go?, Choices: (A) place of work, (B) office, (C) friend's house, (D) workplace, (E) deep thought. What is the commonly agreed-upon answer to the question 'If a human wants to enjoy another human's company, where might they go?' with options place of work, office, friend's house, workplace deep thought? Justify your answer based on general knowledge. 
","8. The commonly agreed-upon answer is **(C) friend's house**. This is because a friend's house is a place where one can visit and enjoy the company of another human who is a friend. A place of work, an office, a workplace, and a deep thought are not places where one can enjoy another human's company, but rather places where one can work, think, or be alone.

"
"If a restaurant want to serve spirits appropriately, what does it likely require?","['kitchen cupboard', 'ghosts', 'brewery', 'chemistry lab', 'restaurant']","Questions: If a restaurant want to serve spirits appropriately, what does it likely require?, Choices: (A) kitchen cupboard, (B) ghosts, (C) brewery, (D) chemistry lab, (E) restaurant. What is the commonly agreed-upon answer to the question 'If a restaurant want to serve spirits appropriately, what does it likely require?' with options kitchen cupboard, ghosts, brewery, chemistry lab restaurant? Justify your answer based on general knowledge. 
","9. The commonly agreed-upon answer is **(C) brewery**. This is because a brewery is a place where alcoholic drinks, such as spirits, are made or sold, which is what a restaurant might need to serve spirits appropriately. A kitchen cupboard, a ghost, a chemistry lab, and a restaurant are not places that can provide spirits, but rather places that can store, haunt, experiment, or serve other things.

"
"If a sailor sets off on a voyage, where might they stow a suitcase?","['cargo hold', 'airplane', 'baggage compartment', 'movie', 'boat']","Questions: If a sailor sets off on a voyage, where might they stow a suitcase?, Choices: (A) cargo hold, (B) airplane, (C) baggage compartment, (D) movie, (E) boat. What is the commonly agreed-upon answer to the question 'If a sailor sets off on a voyage, where might they stow a suitcase?' with options cargo hold, airplane, baggage compartment, movie boat? Justify your answer based on general knowledge. 
","10. The commonly agreed-upon answer is **(A) cargo hold**. This is because a cargo hold is a part of a ship where luggage or goods are stored, which is where a sailor might stow a suitcase. An airplane, a baggage compartment, a movie, and a boat are not places where a sailor can stow a suitcase, but rather things that can fly, store, entertain, or sail."
"If a storey contained many small restaurants, what type of structure would it be in?","['city hall', 'apartment building', 'mall', 'book of stories', 'tall building']","Questions: If a storey contained many small restaurants, what type of structure would it be in?, Choices: (A) city hall, (B) apartment building, (C) mall, (D) book of stories, (E) tall building. What is the commonly agreed-upon answer to the question 'If a storey contained many small restaurants, what type of structure would it be in?' with options city hall, apartment building, mall, book of stories tall building? Justify your answer based on general knowledge. 
","1. The commonly agreed-upon answer to the question 'If a storey contained many small restaurants, what type of structure would it be in?' is **(C) mall**. A mall is a large building or complex that contains many shops, restaurants, and other businesses. A city hall is a building that houses the administrative offices of a city. An apartment building is a building that contains many residential units. A book of stories is a collection of literary works. A tall building is a building that has a large height, but it does not necessarily contain many small restaurants.

"
"If a student is staring at the ceiling while bored, where are they likely to be?","['most architectural structures', 'loft', 'house', 'temple', 'classroom']","Questions: If a student is staring at the ceiling while bored, where are they likely to be?, Choices: (A) most architectural structures, (B) loft, (C) house, (D) temple, (E) classroom. What is the commonly agreed-upon answer to the question 'If a student is staring at the ceiling while bored, where are they likely to be?' with options most architectural structures, loft, house, temple classroom? Justify your answer based on general knowledge. 
","2. The commonly agreed-upon answer to the question 'If a student is staring at the ceiling while bored, where are they likely to be?' is **(E) classroom**. A classroom is a room where students are taught by a teacher. Most students spend a lot of time in classrooms, and they may get bored if the lesson is not engaging or interesting. Most architectural structures have ceilings, but they are not specific to students. A loft is a space at the top of a building, usually used for storage or living. A house is a building that serves as a dwelling for one or more families. A temple is a place of worship for a religious group.

"
"If a student was about to graduate, they would no longer be attending what?","['library', 'parties', 'kindergarten class', 'bar', 'school']","Questions: If a student was about to graduate, they would no longer be attending what?, Choices: (A) library, (B) parties, (C) kindergarten class, (D) bar, (E) school. What is the commonly agreed-upon answer to the question 'If a student was about to graduate, they would no longer be attending what?' with options library, parties, kindergarten class, bar school? Justify your answer based on general knowledge. 
","3. The commonly agreed-upon answer to the question 'If a student was about to graduate, they would no longer be attending what?' is **(E) school**. A school is an institution that provides education for students of various ages and levels. Graduation is the completion of a course of study or degree program. After graduating, a student usually stops attending school, unless they pursue further education. A library is a place that contains books and other materials for reading and research. Parties are social gatherings where people have fun and celebrate. A kindergarten class is a class for children who are about to start school. A bar is a place that serves alcoholic drinks and sometimes food.

"
