premise,hypothesis,prompt,rationale
Where do captured elephants live?,"['city', 'circus', 'zoo', 'weight 1000 kilos', 'africa']","Questions: Where do captured elephants live?, Choices: (A) city, (B) circus, (C) zoo, (D) weight 1000 kilos, (E) africa. Compare the options Where do captured elephants live?, city, circus, zoo weight 1000 kilos and identify the most likely answer to the question 'africa'. Explain why your choice is better than the others.
","1. The most likely answer to the question 'Where do captured elephants live?' is **(C) zoo**. This is because zoos are places where animals are kept in captivity for public display and education. City, circus, and weight 1000 kilos are not locations, and Africa is a continent where some wild elephants live, not captured ones.

"
Where do commuters usually move quickly?,"['road', 'freeway', 'city', 'race track', 'race']","Questions: Where do commuters usually move quickly?, Choices: (A) road, (B) freeway, (C) city, (D) race track, (E) race. Compare the options Where do commuters usually move quickly?, road, freeway, city race track and identify the most likely answer to the question 'race'. Explain why your choice is better than the others.
","2. The most likely answer to the question 'Where do commuters usually move quickly?' is **(B) freeway**. This is because freeways are roads that are designed for high-speed traffic and have multiple lanes and interchanges. Road, city, and race track are too vague or broad to specify where commuters move quickly, and race is not a location, but an activity.

"
Where do cows beef rank first in the country?,"['switzerland', 'tennessee', 'stable', 'city', 'ranch']","Questions: Where do cows beef rank first in the country?, Choices: (A) switzerland, (B) tennessee, (C) stable, (D) city, (E) ranch. Compare the options Where do cows beef rank first in the country?, switzerland, tennessee, stable city and identify the most likely answer to the question 'ranch'. Explain why your choice is better than the others.
","3. The most likely answer to the question 'Where do cows beef rank first in the country?' is **(B) Tennessee**. This is because Tennessee is a state in the United States that produces the most beef cattle in the country, according to the USDA. Switzerland is a country in Europe that is not known for its beef production, stable and city are not geographical regions, and ranch is a type of farm, not a specific place.

"
Where do cows graze?,"['green field', 'dry fields', 'meat grinder', 'red barn', 'countryside']","Questions: Where do cows graze?, Choices: (A) green field, (B) dry fields, (C) meat grinder, (D) red barn, (E) countryside. Compare the options Where do cows graze?, green field, dry fields, meat grinder red barn and identify the most likely answer to the question 'countryside'. Explain why your choice is better than the others.
","4. The most likely answer to the question 'Where do cows graze?' is **(A) green field**. This is because green fields are areas of land that are covered with grass and other plants that cows can eat. Dry fields, meat grinder, and red barn are not suitable places for cows to graze, and countryside is too general to describe where cows graze specifically.

"
Where do employees spend most of their time working?,"['toilet', 'corporation', 'office', 'meeting', 'company']","Questions: Where do employees spend most of their time working?, Choices: (A) toilet, (B) corporation, (C) office, (D) meeting, (E) company. Compare the options Where do employees spend most of their time working?, toilet, corporation, office meeting and identify the most likely answer to the question 'company'. Explain why your choice is better than the others.
","5. The most likely answer to the question 'Where do employees spend most of their time working?' is **(C) office**. This is because offices are rooms or buildings where people work at desks or computers. Toilet, corporation, and meeting are not places, but objects, entities, or events, and company is too vague to indicate where employees work.

"
Where do executives sit on the top floor?,"['chair', 'office building', 'apartment building', 'tall building', 'apartment highrise']","Questions: Where do executives sit on the top floor?, Choices: (A) chair, (B) office building, (C) apartment building, (D) tall building, (E) apartment highrise. Compare the options Where do executives sit on the top floor?, chair, office building, apartment building tall building and identify the most likely answer to the question 'apartment highrise'. Explain why your choice is better than the others.
","6. The most likely answer to the question 'Where do executives sit on the top floor?' is **(B) office building**. This is because office buildings are structures that contain offices for various businesses and organizations, and executives are usually senior managers or leaders who have offices on the top floor. Chair, apartment building, and tall building are not specific enough to describe where executives sit, and apartment highrise is a type of residential building, not a commercial one.

"
Where do families begin?,"['wedding', 'around dinner table', 'supermarket', 'dinner together', 'park']","Questions: Where do families begin?, Choices: (A) wedding, (B) around dinner table, (C) supermarket, (D) dinner together, (E) park. Compare the options Where do families begin?, wedding, around dinner table, supermarket dinner together and identify the most likely answer to the question 'park'. Explain why your choice is better than the others.
","7. The most likely answer to the question 'Where do families begin?' is **(A) wedding**. This is because weddings are ceremonies where two people get married and legally form a family. Around dinner table, supermarket, and dinner together are not places, but situations or activities, and park is not a common or necessary place for families to begin.

"
Where do families tend to store a lot of boxes?,"['basement', 'mail', 'shoe store', 'warehouse', 'cellar']","Questions: Where do families tend to store a lot of boxes?, Choices: (A) basement, (B) mail, (C) shoe store, (D) warehouse, (E) cellar. Compare the options Where do families tend to store a lot of boxes?, basement, mail, shoe store warehouse and identify the most likely answer to the question 'cellar'. Explain why your choice is better than the others.
","8. The most likely answer to the question 'Where do families tend to store a lot of boxes?' is **(A) basement**. This is because basements are underground or partially underground rooms or floors that are often used for storage or extra space. Mail, shoe store, and warehouse are not places where families store their own boxes, and cellar is a synonym for basement, so it is not a better choice.

"
Where do fans watch people kick a ball?,"['soccer game', 'hockey game', 'olympics', 'sporting event', 'stadium']","Questions: Where do fans watch people kick a ball?, Choices: (A) soccer game, (B) hockey game, (C) olympics, (D) sporting event, (E) stadium. Compare the options Where do fans watch people kick a ball?, soccer game, hockey game, olympics sporting event and identify the most likely answer to the question 'stadium'. Explain why your choice is better than the others.
",
Where do farmers keep toothpicks?,"['mouth', 'grocery store', 'constructing models', 'shed', 'box']","Questions: Where do farmers keep toothpicks?, Choices: (A) mouth, (B) grocery store, (C) constructing models, (D) shed, (E) box. Compare the options Where do farmers keep toothpicks?, mouth, grocery store, constructing models shed and identify the most likely answer to the question 'box'. Explain why your choice is better than the others.
","1000 kilos are not locations, and Africa is a continent where some wild elephants live, not captured ones.

2. The most likely answer to the question 'Where do commuters usually move quickly?' is **(B) freeway**. This is because freeways are roads that are designed for high-speed traffic and have multiple lanes and interchanges. Road, city, and race track are too vague or broad to specify where commuters move quickly, and race is not a location, but an activity.

3. The most likely answer to the question 'Where do cows beef rank first in the country?' is **(B) Tennessee**. This is because Tennessee is a state in the United States that produces the most beef cattle in the country, according to the USDA. Switzerland is a country in Europe that is not known for its beef production, stable and city are not geographical regions, and ranch is a type of farm, not a specific place.

4. The most likely answer to the question 'Where do cows graze?' is **(A) green field**. This is because green fields are areas of land that are covered with grass and other plants that cows can eat. Dry fields, meat grinder, and red barn are not suitable places for cows to graze, and countryside is too general to describe where cows graze specifically.

5. The most likely answer to the question 'Where do employees spend most of their time working?' is **(C) office**. This is because offices are rooms or buildings where people work at desks or computers. Toilet, corporation, and meeting are not places, but objects, entities, or events, and company is too vague to indicate where employees work.

6. The most likely answer to the question 'Where do executives sit on the top floor?' is **(B) office building**. This is because office buildings are structures that contain offices for various businesses and organizations, and executives are usually senior managers or leaders who have offices on the top floor. Chair, apartment building, and tall building are not specific enough to describe where executives sit, and apartment highrise is a type of residential building, not a commercial one.

7. The most likely answer to the question 'Where do families begin?' is **(A) wedding**. This is because weddings are ceremonies where two people get married and legally form a family. Around dinner table, supermarket, and dinner together are not places, but situations or activities, and park is not a common or necessary place for families to begin.

8. The most likely answer to the question 'Where do families tend to store a lot of boxes?' is **(A) basement**. This is because basements are underground or partially underground rooms or floors that are often used for storage or extra space. Mail, shoe store, and warehouse are not places where families store their own boxes, and cellar is a synonym for basement, so it is not a better choice.

9. The most likely answer to the question 'Where do fans watch people kick a ball?' is **(E) stadium**. This is because stadiums are large venues that host sports events and have seats for spectators. Soccer game, hockey game, and olympics are not places, but games or competitions, and sporting event is too broad to specify what kind of ball is being kicked.

10. The most likely answer to the question 'Where do farmers keep toothpicks?' is **(E) box**. This is because boxes are containers that can hold small items like toothpicks. Mouth, grocery store, and constructing models are not places where farmers keep toothpicks, and shed is a place where farmers keep tools or equipment, not toothpicks."
