premise,hypothesis,prompt,rationale
"A person fear failure, what does he thing will happen?","['visit relatives', 'scared', 'doctor himself', 'thank god', 'amount to nothing']","Questions: A person fear failure, what does he thing will happen?, Choices: (A) visit relatives, (B) scared, (C) doctor himself, (D) thank god, (E) amount to nothing. Compare the options A person fear failure, what does he thing will happen?, visit relatives, scared, doctor himself thank god and identify the most likely answer to the question 'amount to nothing'. Explain why your choice is better than the others.
","1. The most likely answer to the question ""A person fear failure, what does he thing will happen?"" is **(E) amount to nothing**. This is because a person who fears failure may have low self-esteem and think that they will not achieve anything in life if they fail. The other options are not directly related to the question or the fear of failure. For example, visiting relatives, doctoring oneself, or thanking God are not necessarily consequences of failing. Being scared is a possible emotion that a person who fears failure may experience, but it is not what they think will happen.

"
"A person had run all day and felt tired, what did they need?","['water', 'time to rest', 'intellectual stimulation', 'look beautiful', 'compliments']","Questions: A person had run all day and felt tired, what did they need?, Choices: (A) water, (B) time to rest, (C) intellectual stimulation, (D) look beautiful, (E) compliments. Compare the options A person had run all day and felt tired, what did they need?, water, time to rest, intellectual stimulation look beautiful and identify the most likely answer to the question 'compliments'. Explain why your choice is better than the others.
","2. The most likely answer to the question ""A person had run all day and felt tired, what did they need?"" is **(B) time to rest**. This is because running all day can exhaust a person's physical and mental energy, and they need to recover by resting. The other options are not as relevant or essential as resting. For example, water is important for hydration, but it does not directly address the tiredness. Intellectual stimulation, looking beautiful, or receiving compliments are not likely to be the primary needs of a person who had run all day and felt tired.

"
"A person is alone in the woods and wounded, what should he do?","['amount to nothing', 'visit relatives', 'charming', 'doctor himself', 'cross street']","Questions: A person is alone in the woods and wounded, what should he do?, Choices: (A) amount to nothing, (B) visit relatives, (C) charming, (D) doctor himself, (E) cross street. Compare the options A person is alone in the woods and wounded, what should he do?, amount to nothing, visit relatives, charming doctor himself and identify the most likely answer to the question 'cross street'. Explain why your choice is better than the others.
","3. The most likely answer to the question ""A person is alone in the woods and wounded, what should he do?"" is **(D) doctor himself**. This is because a person who is wounded needs to treat their injury as soon as possible to prevent infection, bleeding, or further damage. The other options are not helpful or realistic for a person who is alone in the woods and wounded. For example, amounting to nothing, visiting relatives, or being charming are not actions that a person can or should do in this situation. Crossing the street is not possible or relevant in the woods.

"
"A person is being judged, what is he entitled to?","['source of income', 'fair trial', 'headache', 'white teeth', 'freedom']","Questions: A person is being judged, what is he entitled to?, Choices: (A) source of income, (B) fair trial, (C) headache, (D) white teeth, (E) freedom. Compare the options A person is being judged, what is he entitled to?, source of income, fair trial, headache white teeth and identify the most likely answer to the question 'freedom'. Explain why your choice is better than the others.
","4. The most likely answer to the question ""A person is being judged, what is he entitled to?"" is **(B) fair trial**. This is because a person who is being judged, especially in a legal context, has the right to a fair and impartial trial that respects their dignity and due process. The other options are not necessarily related to the question or the situation of being judged. For example, source of income, headache, white teeth, or freedom are not entitlements that a person who is being judged can claim or expect.

"
"A person is choking, what happens to their face?","['cross street', 'suffer pain', 'own object', 'turn blue', 'sweat']","Questions: A person is choking, what happens to their face?, Choices: (A) cross street, (B) suffer pain, (C) own object, (D) turn blue, (E) sweat. Compare the options A person is choking, what happens to their face?, cross street, suffer pain, own object turn blue and identify the most likely answer to the question 'sweat'. Explain why your choice is better than the others.
","5. The most likely answer to the question ""A person is choking, what happens to their face?"" is **(D) turn blue**. This is because a person who is choking cannot breathe properly, and their face may turn blue due to lack of oxygen. The other options are not accurate or specific to the question or the condition of choking. For example, crossing the street, suffering pain, owning object, or sweating are not things that happen to a person's face when they are choking.

"
"A person is cold, how can the fire help them.","['provide comfort', 'hurt people', 'warm room', 'warm hands', 'emit heat']","Questions: A person is cold, how can the fire help them., Choices: (A) provide comfort, (B) hurt people, (C) warm room, (D) warm hands, (E) emit heat. Compare the options A person is cold, how can the fire help them., provide comfort, hurt people, warm room warm hands and identify the most likely answer to the question 'emit heat'. Explain why your choice is better than the others.
","6. The most likely answer to the question ""A person is cold, how can the fire help them?"" is **(E) emit heat**. This is because a fire can emit heat that can warm up a person who is cold. The other options are not as direct or comprehensive as emitting heat. For example, providing comfort, hurting people, warming room, or warming hands are possible effects of a fire, but they are not the main or only way that a fire can help a person who is cold.

"
"A person is done eating lunch, why have they likely stopped?","['there is no more food', 'sleepiness', 'satisfy hunger', 'feel full', 'feel sleepy']","Questions: A person is done eating lunch, why have they likely stopped?, Choices: (A) there is no more food, (B) sleepiness, (C) satisfy hunger, (D) feel full, (E) feel sleepy. Compare the options A person is done eating lunch, why have they likely stopped?, there is no more food, sleepiness, satisfy hunger feel full and identify the most likely answer to the question 'feel sleepy'. Explain why your choice is better than the others.
","7. The most likely answer to the question ""A person is done eating lunch, why have they likely stopped?"" is **(D) feel full**. This is because a person who is done eating lunch has likely satisfied their hunger and feel full. The other options are not as common or logical as feeling full. For example, there is no more food, sleepiness, satisfy hunger, or feel sleepy are not necessarily the reasons why a person would stop eating lunch.

"
"A rock hit the windshield while he was on the highway, it caused him to nearly crash his what?","['motorboat', 'airplane', 'automobile', 'barrier', 'motor vehicle']","Questions: A rock hit the windshield while he was on the highway, it caused him to nearly crash his what?, Choices: (A) motorboat, (B) airplane, (C) automobile, (D) barrier, (E) motor vehicle. Compare the options A rock hit the windshield while he was on the highway, it caused him to nearly crash his what?, motorboat, airplane, automobile barrier and identify the most likely answer to the question 'motor vehicle'. Explain why your choice is better than the others.
","8. The most likely answer to the question ""A rock hit the windshield while he was on the highway, it caused him to nearly crash his what?"" is **(C) automobile**. This is because an automobile is the most common and plausible type of vehicle that a person would drive on the highway and have a windshield. The other options are not as likely or relevant as an automobile. For example, a motorboat, an airplane, a barrier, or a motor vehicle are not typical or specific vehicles that a person would drive on the highway and have a windshield.

"
"A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?","['leave dock', 'coming home', 'row boat', 'sail boat', 'board ship']","Questions: A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?, Choices: (A) leave dock, (B) coming home, (C) row boat, (D) sail boat, (E) board ship. Compare the options A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?, leave dock, coming home, row boat sail boat and identify the most likely answer to the question 'board ship'. Explain why your choice is better than the others.
","9. The most likely answer to the question ""A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?"" is **(E) board ship**. This is because a sailor cannot do any prep work on the ship unless he boards it first. The other options are not as essential or logical as boarding the ship. For example, leaving dock, coming home, row boat, or sail boat are not the first steps that a sailor must take before the ship can leave.

"
"After the sex she had spent the night at his house, he got up early to make and what?","['love another', 'coffee', 'smoke', 'eat breakfast', 'wait for']","Questions: After the sex she had spent the night at his house, he got up early to make and what?, Choices: (A) love another, (B) coffee, (C) smoke, (D) eat breakfast, (E) wait for. Compare the options After the sex she had spent the night at his house, he got up early to make and what?, love another, coffee, smoke eat breakfast and identify the most likely answer to the question 'wait for'. Explain why your choice is better than the others.
","10. The most likely answer to the question ""After the sex she had spent the night at his house, he got up early to make and what?"" is **(E) wait for**. This is because a possible scenario is that he got up early to make breakfast or coffee and wait for her to wake up. The other options are not as reasonable or respectful as waiting for her. For example, love another, smoke, or eat breakfast are not things that he would do after spending the night with her. "
"After the windstorm it needed replacing, he decided to get a heavier tile what?","['roof', 'home', 'fabric', 'floor', 'computer game']","Questions: After the windstorm it needed replacing, he decided to get a heavier tile what?, Choices: (A) roof, (B) home, (C) fabric, (D) floor, (E) computer game. Compare the options After the windstorm it needed replacing, he decided to get a heavier tile what?, roof, home, fabric floor and identify the most likely answer to the question 'computer game'. Explain why your choice is better than the others.
","1. The most likely answer to the question ""After the windstorm it needed replacing, he decided to get a heavier tile what?"" is **(A) roof**. This is because a roof is made of tiles that can be damaged by a windstorm and replaced with heavier ones. The other options do not make sense in this context. A home, a fabric, a floor, and a computer game are not made of tiles and do not need replacing after a windstorm.

"
