premise,hypothesis,prompt,rationale
Where might a student grow a ficus?,"['flowerpot', 'farm', 'plant kingdom', 'science class', 'arboretum']","Questions: Where might a student grow a ficus?, Choices: (A) flowerpot, (B) farm, (C) plant kingdom, (D) science class, (E) arboretum. Compare the options Where might a student grow a ficus?, flowerpot, farm, plant kingdom science class and identify the most likely answer to the question 'arboretum'. Explain why your choice is better than the others.
","1. The most likely answer to the question 'Where might a student grow a ficus?' is **(E) arboretum**. An arboretum is a place where trees and other plants are grown for scientific or educational purposes. A student might grow a ficus, which is a type of tropical plant, in an arboretum as part of a research project or a learning activity. The other options are less likely because a flowerpot is too small for a ficus, a farm is not a suitable environment for a tropical plant, the plant kingdom is not a specific location, and a science class is not a place where plants are grown.

"
Where might a student store a pencil when traveling,"['backpack', 'desktop', 'classroom', 'desk drawer', 'pocket']","Questions: Where might a student store a pencil when traveling, Choices: (A) backpack, (B) desktop, (C) classroom, (D) desk drawer, (E) pocket. Compare the options Where might a student store a pencil when traveling, backpack, desktop, classroom desk drawer and identify the most likely answer to the question 'pocket'. Explain why your choice is better than the others.
","2. The most likely answer to the question 'Where might a student store a pencil when traveling?' is **(E) pocket**. A pocket is a convenient and accessible place to store a pencil when traveling, as it can be easily reached and does not take up much space. The other options are less likely because a backpack might be too bulky or heavy to carry around, a desktop is not a portable place to store a pencil, a classroom is not a place where a student travels, and a desk drawer is not a place where a student can access a pencil easily.

"
Where might a t-shirt be kept?,"['suitcase', 'underground', 'shirtdress', 'closet', 'drawer']","Questions: Where might a t-shirt be kept?, Choices: (A) suitcase, (B) underground, (C) shirtdress, (D) closet, (E) drawer. Compare the options Where might a t-shirt be kept?, suitcase, underground, shirtdress closet and identify the most likely answer to the question 'drawer'. Explain why your choice is better than the others.
","3. The most likely answer to the question 'Where might a t-shirt be kept?' is **(E) drawer**. A drawer is a common and practical place to keep a t-shirt, as it can protect it from dust and wrinkles, and allow for easy organization. The other options are less likely because a suitcase is not a place where a t-shirt is kept on a regular basis, underground is not a place where a t-shirt can be found, a shirtdress is not a place but a type of clothing, and a closet is not as specific as a drawer.

"
Where might be a well manicured lawn?,"['ocean', 'michigan', 'north america', 'golf course', 'united states']","Questions: Where might be a well manicured lawn?, Choices: (A) ocean, (B) michigan, (C) north america, (D) golf course, (E) united states. Compare the options Where might be a well manicured lawn?, ocean, michigan, north america golf course and identify the most likely answer to the question 'united states'. Explain why your choice is better than the others.
","4. The most likely answer to the question 'Where might be a well manicured lawn?' is **(D) golf course**. A golf course is a place where a well manicured lawn is expected and required, as it provides a smooth and even surface for playing golf. The other options are less likely because an ocean is not a place where a lawn can be found, Michigan is not a place but a state, North America is not a place but a continent, and the United States is not a place but a country.

"
Where might be an odd place to put a washing machine?,"['laundromat', 'wash clothes', 'cellar', 'house', 'garage']","Questions: Where might be an odd place to put a washing machine?, Choices: (A) laundromat, (B) wash clothes, (C) cellar, (D) house, (E) garage. Compare the options Where might be an odd place to put a washing machine?, laundromat, wash clothes, cellar house and identify the most likely answer to the question 'garage'. Explain why your choice is better than the others.
","5. The most likely answer to the question 'Where might be an odd place to put a washing machine?' is **(B) wash clothes**. Wash clothes is not a place but a verb phrase, and it does not make sense to put a washing machine in a verb phrase. The other options are less likely because a laundromat is a place where a washing machine is expected and normal, a cellar is a place where a washing machine can be stored or used, a house is a place where a washing machine is common and useful, and a garage is a place where a washing machine can be placed or installed.

"
Where might birds be on a statute?,"['air', 'countryside', 'city hall', 'sky', 'park']","Questions: Where might birds be on a statute?, Choices: (A) air, (B) countryside, (C) city hall, (D) sky, (E) park. Compare the options Where might birds be on a statute?, air, countryside, city hall sky and identify the most likely answer to the question 'park'. Explain why your choice is better than the others.
","6. The most likely answer to the question 'Where might birds be on a statute?' is **(E) park**. A park is a place where birds are likely to be on a statute, as it provides a natural and open environment for birds to perch and rest. The other options are less likely because air is not a place but a substance, countryside is not a place but a region, city hall is not a place where birds are commonly found on a statute, and sky is not a place but a space.

"
Where might customers go to walk around?,"['mall', 'park', 'market', 'found in restaurant', 'bookstore']","Questions: Where might customers go to walk around?, Choices: (A) mall, (B) park, (C) market, (D) found in restaurant, (E) bookstore. Compare the options Where might customers go to walk around?, mall, park, market found in restaurant and identify the most likely answer to the question 'bookstore'. Explain why your choice is better than the others.
","7. The most likely answer to the question 'Where might customers go to walk around?' is **(E) bookstore**. A bookstore is a place where customers might go to walk around, as it offers a variety of books to browse and explore. The other options are less likely because a mall is not a place but a type of building, a park is not a place where customers are typically found, a market is not a place but a type of activity, and found in restaurant is not a place but a phrase.

"
Where might families decide on dinner together?,"['park', 'funeral', 'supermarket', 'wedding', 'hotel']","Questions: Where might families decide on dinner together?, Choices: (A) park, (B) funeral, (C) supermarket, (D) wedding, (E) hotel. Compare the options Where might families decide on dinner together?, park, funeral, supermarket wedding and identify the most likely answer to the question 'hotel'. Explain why your choice is better than the others.
","8. The most likely answer to the question 'Where might families decide on dinner together?' is **(E) hotel**. A hotel is a place where families might decide on dinner together, as it provides a comfortable and convenient place to stay and eat. The other options are less likely because a park is not a place where families usually have dinner, a funeral is not a place where families decide on dinner, a supermarket is not a place where families eat dinner, and a wedding is not a place where families choose their own dinner.

"
Where might groceries go when you take them home and put them in a room that isn't the main cooking room?,"['trunk', 'supermarket', 'shelf', 'sink', 'pantry']","Questions: Where might groceries go when you take them home and put them in a room that isn't the main cooking room?, Choices: (A) trunk, (B) supermarket, (C) shelf, (D) sink, (E) pantry. Compare the options Where might groceries go when you take them home and put them in a room that isn't the main cooking room?, trunk, supermarket, shelf sink and identify the most likely answer to the question 'pantry'. Explain why your choice is better than the others.
","9. The most likely answer to the question 'Where might groceries go when you take them home and put them in a room that isn't the main cooking room?' is **(E) pantry**. A pantry is a place where groceries might go when you take them home and put them in a room that isn't the main cooking room, as it is a storage space for food and other items. The other options are less likely because a trunk is not a place where groceries are kept, a supermarket is not a place where groceries are taken home, a shelf is not a place but a piece of furniture, and a sink is not a place where groceries are stored.

"
Where might informational pamphlets be found?,"['health department', 'library', 'bookstore', 'drawer', 'mail box']","Questions: Where might informational pamphlets be found?, Choices: (A) health department, (B) library, (C) bookstore, (D) drawer, (E) mail box. Compare the options Where might informational pamphlets be found?, health department, library, bookstore drawer and identify the most likely answer to the question 'mail box'. Explain why your choice is better than the others.
","10. The most likely answer to the question 'Where might informational pamphlets be found?' is **(E) mail box**. A mail box is a place where informational pamphlets might be found, as it is a common way of delivering and receiving printed materials. The other options are less likely because a health department is not a place where informational pamphlets are usually found, a library is not a place where informational pamphlets are typically distributed, a bookstore is not a place where informational pamphlets are sold, and a drawer is not a place where informational pamphlets are placed."
