premise,hypothesis,prompt,rationale
What happens to a neighborhood when someone is known to be hurting someone else?,"['public outcry', 'more hurt', 'people become happy', 'legal problems', 'physical pain']","Questions: What happens to a neighborhood when someone is known to be hurting someone else?, Choices: (A) public outcry, (B) more hurt, (C) people become happy, (D) legal problems, (E) physical pain. Compare the options What happens to a neighborhood when someone is known to be hurting someone else?, public outcry, more hurt, people become happy legal problems and identify the most likely answer to the question 'physical pain'. Explain why your choice is better than the others.
","1. The most likely answer to the question 'What happens to a neighborhood when someone is known to be hurting someone else?' is **(D) legal problems**. This is because hurting someone else is a crime and can result in legal consequences for the perpetrator and the victim. The other choices are not as likely because they depend on various factors such as the severity of the hurt, the awareness of the neighbors, the reaction of the authorities, and the emotional state of the people involved.

"
What happens to a person falling?,"['make person sick', 'pain', 'broken bones', 'going down', 'getting hurt']","Questions: What happens to a person falling?, Choices: (A) make person sick, (B) pain, (C) broken bones, (D) going down, (E) getting hurt. Compare the options What happens to a person falling?, make person sick, pain, broken bones going down and identify the most likely answer to the question 'getting hurt'. Explain why your choice is better than the others.
","2. The most likely answer to the question 'What happens to a person falling?' is **(E) getting hurt**. This is because falling can cause physical damage to the body such as bruises, cuts, sprains, fractures, or even internal injuries. The other choices are not as likely because they are either too vague (make person sick, going down), too specific (pain, broken bones), or not directly related to falling (insect repellent).

"
What is a fairly new way to access information?,"['book', 'internet', 'manual', 'library', 'manual']","Questions: What is a fairly new way to access information?, Choices: (A) book, (B) internet, (C) manual, (D) library, (E) manual. Compare the options What is a fairly new way to access information?, book, internet, manual library and identify the most likely answer to the question 'manual'. Explain why your choice is better than the others.
","3. The most likely answer to the question 'What is a fairly new way to access information?' is **(B) internet**. This is because the internet is a relatively recent invention that allows people to access a vast amount of information from various sources and platforms. The other choices are not as likely because they are either too old (book, manual, library) or too redundant (manual).

"
What is a farmer growing in Illinois or Iowa?,"['grow plants', 'seed plants', 'seed crops', 'grow animals', 'raise corn']","Questions: What is a farmer growing in Illinois or Iowa?, Choices: (A) grow plants, (B) seed plants, (C) seed crops, (D) grow animals, (E) raise corn. Compare the options What is a farmer growing in Illinois or Iowa?, grow plants, seed plants, seed crops grow animals and identify the most likely answer to the question 'raise corn'. Explain why your choice is better than the others.
","4. The most likely answer to the question 'What is a farmer growing in Illinois or Iowa?' is **(E) raise corn**. This is because corn is one of the most common crops grown in these states, accounting for more than half of their agricultural output. The other choices are not as likely because they are either too broad (grow plants, seed plants, seed crops) or too uncommon (grow animals).

"
What is a good place for a potato to mix with other veggies?,"['beef stew', 'restaurants', 'garden', 'steak house', 'cooking pot']","Questions: What is a good place for a potato to mix with other veggies?, Choices: (A) beef stew, (B) restaurants, (C) garden, (D) steak house, (E) cooking pot. Compare the options What is a good place for a potato to mix with other veggies?, beef stew, restaurants, garden steak house and identify the most likely answer to the question 'cooking pot'. Explain why your choice is better than the others.
","5. The most likely answer to the question 'What is a good place for a potato to mix with other veggies?' is **(E) cooking pot**. This is because a cooking pot is a utensil that can be used to prepare various dishes that involve potatoes and other vegetables, such as soups, stews, curries, salads, or casseroles. The other choices are not as likely because they are either too specific (beef stew, steak house), too general (restaurants), or not relevant (garden).

"
What is a good result of jogging?,"['insect repellent', 'heart attacks', 'improved health', 'shin splints', 'being tired']","Questions: What is a good result of jogging?, Choices: (A) insect repellent, (B) heart attacks, (C) improved health, (D) shin splints, (E) being tired. Compare the options What is a good result of jogging?, insect repellent, heart attacks, improved health shin splints and identify the most likely answer to the question 'being tired'. Explain why your choice is better than the others.
","6. The most likely answer to the question 'What is a good result of jogging?' is **(C) improved health**. This is because jogging is a form of physical exercise that can benefit the cardiovascular, respiratory, muscular, and skeletal systems, as well as the mental and emotional well-being of the person. The other choices are not as likely because they are either negative (insect repellent, heart attacks, shin splints), or not directly related to jogging (being tired).

"
What is a good result of losing weight?,"['increased energy', 'healthier', 'loose skin', 'beauty', 'death']","Questions: What is a good result of losing weight?, Choices: (A) increased energy, (B) healthier, (C) loose skin, (D) beauty, (E) death. Compare the options What is a good result of losing weight?, increased energy, healthier, loose skin beauty and identify the most likely answer to the question 'death'. Explain why your choice is better than the others.
","7. The most likely answer to the question 'What is a good result of losing weight?' is **(B) healthier**. This is because losing weight can reduce the risk of various diseases and conditions such as diabetes, hypertension, heart disease, stroke, cancer, and arthritis, as well as improve the quality of life and self-esteem of the person. The other choices are not as likely because they are either negative (loose skin, death), or not directly related to losing weight (increased energy, beauty).

"
What is a good simile about trees that can be used in the workplace?,"['fall down', 'split open', 'die', 'stand together', 'branch out']","Questions: What is a good simile about trees that can be used in the workplace?, Choices: (A) fall down, (B) split open, (C) die, (D) stand together, (E) branch out. Compare the options What is a good simile about trees that can be used in the workplace?, fall down, split open, die stand together and identify the most likely answer to the question 'branch out'. Explain why your choice is better than the others.
","8. The most likely answer to the question 'What is a good simile about trees that can be used in the workplace?' is **(E) branch out**. This is because branch out is a common expression that means to expand one's horizons, explore new opportunities, or try new things, which can be applicable to various work-related situations and goals. The other choices are not as likely because they are either negative (fall down, split open, die), or not relevant to the workplace (stand together).

"
What is a good thing about playing football?,"['head injuries', 'having fun', 'death', 'concussions', 'getting hurt']","Questions: What is a good thing about playing football?, Choices: (A) head injuries, (B) having fun, (C) death, (D) concussions, (E) getting hurt. Compare the options What is a good thing about playing football?, head injuries, having fun, death concussions and identify the most likely answer to the question 'getting hurt'. Explain why your choice is better than the others.
","9. The most likely answer to the question 'What is a good thing about playing football?' is **(B) having fun**. This is because playing football can be an enjoyable and entertaining activity that can foster teamwork, friendship, and sportsmanship among the players and the fans. The other choices are not as likely because they are either negative (head injuries, death, concussions, getting hurt), or not directly related to playing football (insect repellent).

"
What is a human adapted to handle?,"['co2', 'community', 'population', 'diverse situations', 'school']","Questions: What is a human adapted to handle?, Choices: (A) co2, (B) community, (C) population, (D) diverse situations, (E) school. Compare the options What is a human adapted to handle?, co2, community, population diverse situations and identify the most likely answer to the question 'school'. Explain why your choice is better than the others.
","10. The most likely answer to the question 'What is a human adapted to handle?' is **(D) diverse situations**. This is because humans are versatile and adaptable creatures that can cope with various challenges and changes in their environment, culture, society, and personal lives. The other choices are not as likely because they are either too specific (co2, community, population, school), or not directly related to human adaptation (insect repellent)."
What is a jury judging?,"['responsibility', 'film festival', 'resentment', 'go to jail', 'controversy']","Questions: What is a jury judging?, Choices: (A) responsibility, (B) film festival, (C) resentment, (D) go to jail, (E) controversy. Compare the options What is a jury judging?, responsibility, film festival, resentment go to jail and identify the most likely answer to the question 'controversy'. Explain why your choice is better than the others.
","1. The most likely answer to the question 'What is a jury judging?' is **(B) film festival**. This is because a jury is a group of people who evaluate and award prizes to the best films in a festival. The other options are not related to the concept of a jury. Responsibility, resentment, and controversy are abstract nouns that do not describe what a jury does. Go to jail is a verb phrase that does not fit the question.

"
What is a kind of literature?,"['newspaper', 'books and magazines', 'own home', 'public library', 'good homes']","Questions: What is a kind of literature?, Choices: (A) newspaper, (B) books and magazines, (C) own home, (D) public library, (E) good homes. Compare the options What is a kind of literature?, newspaper, books and magazines, own home public library and identify the most likely answer to the question 'good homes'. Explain why your choice is better than the others.
","2. The most likely answer to the question 'What is a kind of literature?' is **(B) books and magazines**. This is because books and magazines are written works that belong to different genres and forms of literature. The other options are not kinds of literature. Newspaper is a type of media that reports news and information. Own home, public library, and good homes are places where one can read literature, but they are not literature themselves.

"
What is a landscape gardner likely to do?,"['water lawn', 'water plants', 'plant trees', 'garden roses', 'playing on ground']","Questions: What is a landscape gardner likely to do?, Choices: (A) water lawn, (B) water plants, (C) plant trees, (D) garden roses, (E) playing on ground. Compare the options What is a landscape gardner likely to do?, water lawn, water plants, plant trees garden roses and identify the most likely answer to the question 'playing on ground'. Explain why your choice is better than the others.
","3. The most likely answer to the question 'What is a landscape gardner likely to do?' is **(C) plant trees**. This is because a landscape gardener is a person who designs and maintains gardens and outdoor spaces. Planting trees is one of the tasks that a landscape gardener can do. The other options are not specific to a landscape gardener. Water lawn and water plants are activities that anyone can do. Garden roses is a type of flower that a landscape gardener may or may not plant. Playing on ground is not related to gardening at all.

"
What is a large group of human beings?,"['an infestation', 'civilisation', 'homes', 'graveyard', 'spacecraft']","Questions: What is a large group of human beings?, Choices: (A) an infestation, (B) civilisation, (C) homes, (D) graveyard, (E) spacecraft. Compare the options What is a large group of human beings?, an infestation, civilisation, homes graveyard and identify the most likely answer to the question 'spacecraft'. Explain why your choice is better than the others.
","4. The most likely answer to the question 'What is a large group of human beings?' is **(B) civilisation**. This is because civilisation is a term that describes a complex society with culture, technology, and government. A civilisation can consist of millions of human beings. The other options are not appropriate for the question. An infestation is a negative word that implies a harmful or unwanted presence of something. Homes and graveyard are places where human beings can live or be buried, but they are not large groups. Spacecraft is a vehicle that can transport human beings to outer space, but it is not a group.

"
