premise,hypothesis,prompt,rationale
What is a place that sells food but does not usually sell suntan lotion?,"['deli counter', 'pharmacy', 'shop', 'beach bag', 'grocery store']","Questions: What is a place that sells food but does not usually sell suntan lotion?, Choices: (A) deli counter, (B) pharmacy, (C) shop, (D) beach bag, (E) grocery store. For the question 'What is a place that sells food but does not usually sell suntan lotion?', among the choices deli counter, pharmacy, shop, beach bag grocery store, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(A) deli counter**. A deli counter is a place that sells food, such as sandwiches, salads, and meats, but does not usually sell suntan lotion, which is a product for protecting the skin from sunburn. The other choices are either places that sell both food and suntan lotion, such as (C) shop and (E) grocery store, or things that are not places, such as (D) beach bag.

"
What is a place that sells suntan lotion but not food or medicine?,"['mini mall', 'shop', 'grocery store', 'pharmacy', 'drugstore']","Questions: What is a place that sells suntan lotion but not food or medicine?, Choices: (A) mini mall, (B) shop, (C) grocery store, (D) pharmacy, (E) drugstore. For the question 'What is a place that sells suntan lotion but not food or medicine?', among the choices mini mall, shop, grocery store, pharmacy drugstore, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(A) mini mall**. A mini mall is a place that sells suntan lotion, which is a product for protecting the skin from sunburn, but not food or medicine, which are products for nourishing or healing the body. The other choices are either places that sell food or medicine, such as (C) grocery store, (D) pharmacy, and (E) drugstore, or a place that may sell both food and medicine, such as (B) shop.

"
What is a place that someone can go buy a teddy bear?,"['thrift store', 'bed', 'shelf', 'home', 'toy store']","Questions: What is a place that someone can go buy a teddy bear?, Choices: (A) thrift store, (B) bed, (C) shelf, (D) home, (E) toy store. For the question 'What is a place that someone can go buy a teddy bear?', among the choices thrift store, bed, shelf, home toy store, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(E) toy store**. A toy store is a place that someone can go buy a teddy bear, which is a type of stuffed animal toy. The other choices are either places that do not sell teddy bears, such as (A) thrift store, (B) bed, (C) shelf, and (D) home, or things that are not places, such as (B) bed and (C) shelf.

"
What is a place that usually does not have any pillow?,"['home', 'rest area', 'make seat softer', 'go to bed.', 'bedroom']","Questions: What is a place that usually does not have any pillow?, Choices: (A) home, (B) rest area, (C) make seat softer, (D) go to bed., (E) bedroom. For the question 'What is a place that usually does not have any pillow?', among the choices home, rest area, make seat softer, go to bed. bedroom, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(C) make seat softer**. Make seat softer is not a place, but an action or a purpose. The other choices are places that usually have pillows, such as (A) home, (B) rest area, (D) go to bed, and (E) bedroom. Pillows are soft cushions that are used for resting or sleeping.

"
What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?,"['bedroom', 'home', 'rest area', 'kitchen', 'make seat softer']","Questions: What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?, Choices: (A) bedroom, (B) home, (C) rest area, (D) kitchen, (E) make seat softer. For the question 'What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?', among the choices bedroom, home, rest area, kitchen make seat softer, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(B) home**. A home is a place that usually has a pillow, but that you might not be able to see the pillow depending on where you are in it. For example, if you are in the kitchen or the bathroom, you might not see the pillow that is in the bedroom. The other choices are either places that do not usually have pillows, such as (D) kitchen and (E) make seat softer, or places that you can easily see the pillow, such as (A) bedroom and (C) rest area.

"
What is a place where clippers are used on women?,"['salon', 'barbershop', 'pharmacy', ""barber's shop"", 'bathroom cabinet']","Questions: What is a place where clippers are used on women?, Choices: (A) salon, (B) barbershop, (C) pharmacy, (D) barber's shop, (E) bathroom cabinet. For the question 'What is a place where clippers are used on women?', among the choices salon, barbershop, pharmacy, barber's shop bathroom cabinet, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(A) salon**. A salon is a place where clippers are used on women, which are devices for cutting or trimming hair. The other choices are either places that do not use clippers on women, such as (B) barbershop, (C) pharmacy, and (E) bathroom cabinet, or things that are not places, such as (D) barber's shop.

"
What is a place where every creature lives?,"['world', 'zoo', 'dark place', 'lake', 'woods']","Questions: What is a place where every creature lives?, Choices: (A) world, (B) zoo, (C) dark place, (D) lake, (E) woods. For the question 'What is a place where every creature lives?', among the choices world, zoo, dark place, lake woods, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(A) world**. The world is a place where every creature lives, which are living beings that have the capacity for growth, reproduction, and response to stimuli. The other choices are either places that do not have every creature, such as (B) zoo, (C) dark place, (D) lake, and (E) woods, or things that are not places, such as (C) dark place.

"
What is a place where the ceiling is usually closer to the floor than in other areas?,"['attic', 'building', 'chapel', 'loft', 'classroom']","Questions: What is a place where the ceiling is usually closer to the floor than in other areas?, Choices: (A) attic, (B) building, (C) chapel, (D) loft, (E) classroom. For the question 'What is a place where the ceiling is usually closer to the floor than in other areas?', among the choices attic, building, chapel, loft classroom, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(A) attic**. An attic is a place where the ceiling is usually closer to the floor than in other areas, which are the upper and lower boundaries of a room. The other choices are either places that do not have a ceiling that is closer to the floor, such as (B) building, (C) chapel, and (E) classroom, or things that are not places, such as (D) loft.

"
What is a place where you usually store dishes but not books?,"['apartment', 'pantry', 'table', 'living room', 'shelf']","Questions: What is a place where you usually store dishes but not books?, Choices: (A) apartment, (B) pantry, (C) table, (D) living room, (E) shelf. For the question 'What is a place where you usually store dishes but not books?', among the choices apartment, pantry, table, living room shelf, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(B) pantry**. A pantry is a place where you usually store dishes, which are plates or bowls for holding food, but not books, which are written or printed works of fiction or nonfiction. The other choices are either places that may store both dishes and books, such as (A) apartment, (D) living room, and (E) shelf, or things that are not places, such as (C) table.

"
What is a place with only one telephone book that many people can use?,"['desk', 'house', 'at hotel', 'bedroom', 'library']","Questions: What is a place with only one telephone book that many people can use?, Choices: (A) desk, (B) house, (C) at hotel, (D) bedroom, (E) library. For the question 'What is a place with only one telephone book that many people can use?', among the choices desk, house, at hotel, bedroom library, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(C) at hotel**. At hotel is a place with only one telephone book that many people can use, which is a book that lists the names, addresses, and phone numbers of individuals or businesses. The other choices are either places that may have more than one telephone book, such as (A) desk, (B) house, and (E) library, or things that are not places, such as (D) bedroom."
