premise,hypothesis,prompt,rationale
Cats always tickle me with their?,"['purring', 'four paws', 'four legs', 'two eyes', 'whiskers']","Questions: Cats always tickle me with their?, Choices: (A) purring, (B) four paws, (C) four legs, (D) two eyes, (E) whiskers. For the question 'Cats always tickle me with their?', among the choices purring, four paws, four legs, two eyes whiskers, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(E) whiskers**. Cats have long, stiff hairs on their face that are used for sensing their surroundings. These hairs can tickle people when they touch them. The other choices are not unique to cats or do not usually tickle people.

"
Celebrating with too many drinks will lead to what kind of pain the next morning?,"['nausea', 'intimacy', 'drinking', 'riots', 'headaches']","Questions: Celebrating with too many drinks will lead to what kind of pain the next morning?, Choices: (A) nausea, (B) intimacy, (C) drinking, (D) riots, (E) headaches. For the question 'Celebrating with too many drinks will lead to what kind of pain the next morning?', among the choices nausea, intimacy, drinking, riots headaches, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(E) headaches**. Drinking too much alcohol can cause dehydration, which can lead to headaches the next morning. This is a common symptom of a hangover. The other choices are not directly related to drinking or pain.

"
Changing society using a violent conflict is know as a what?,"['action', 'demonstration', 'understanding', 'vote', 'revolution']","Questions: Changing society using a violent conflict is know as a what?, Choices: (A) action, (B) demonstration, (C) understanding, (D) vote, (E) revolution. For the question 'Changing society using a violent conflict is know as a what?', among the choices action, demonstration, understanding, vote revolution, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(E) revolution**. A revolution is a forcible overthrow of a government or social order in favor of a new system. It usually involves violent conflict and radical change. The other choices are not as extreme or do not necessarily involve violence.

"
Crabs crawl along the bottom of what?,"['bodies of water', 'fish market', 'aquarium', 'saltwater', 'galapagos']","Questions: Crabs crawl along the bottom of what?, Choices: (A) bodies of water, (B) fish market, (C) aquarium, (D) saltwater, (E) galapagos. For the question 'Crabs crawl along the bottom of what?', among the choices bodies of water, fish market, aquarium, saltwater galapagos, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(A) bodies of water**. Crabs are aquatic animals that live in oceans, lakes, rivers, or ponds. They have legs and claws that help them move along the bottom of the water. The other choices are not natural habitats for crabs or do not have bottoms.

"
Cuddling in bed after sex is what kind of way to spend time with a loved one?,"['painful', 'adorable', 'dirty', 'effect of insemination', 'pleasant']","Questions: Cuddling in bed after sex is what kind of way to spend time with a loved one?, Choices: (A) painful, (B) adorable, (C) dirty, (D) effect of insemination, (E) pleasant. For the question 'Cuddling in bed after sex is what kind of way to spend time with a loved one?', among the choices painful, adorable, dirty, effect of insemination pleasant, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(B) adorable**. Cuddling in bed after sex is a way of showing affection and intimacy with a loved one. It can be considered adorable, cute, or sweet. The other choices are not positive or appropriate ways to describe cuddling.

"
Curiosity lead James to put extra effort into doing what at the fair?,"['see exhibits', 'design software', 'read book', 'use television', 'eating dinner']","Questions: Curiosity lead James to put extra effort into doing what at the fair?, Choices: (A) see exhibits, (B) design software, (C) read book, (D) use television, (E) eating dinner. For the question 'Curiosity lead James to put extra effort into doing what at the fair?', among the choices see exhibits, design software, read book, use television eating dinner, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(A) see exhibits**. Curiosity is a desire to learn or know something new. At a fair, there are usually many exhibits that showcase different topics, products, or activities. A curious person would put extra effort into seeing these exhibits and learning from them. The other choices are not related to curiosity or a fair.

"
Customers should always do what if they want to be respected by companies?,"['mail orders', 'praise them on siciso media', 'offer tips', 'demand satisfaction', 'spend money']","Questions: Customers should always do what if they want to be respected by companies?, Choices: (A) mail orders, (B) praise them on siciso media, (C) offer tips, (D) demand satisfaction, (E) spend money. For the question 'Customers should always do what if they want to be respected by companies?', among the choices mail orders, praise them on siciso media, offer tips, demand satisfaction spend money, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(D) demand satisfaction**. Customers should always expect to receive good service and products from the companies they buy from. If they are not satisfied, they should demand a refund, a replacement, or a compensation. This way, they can show that they value their money and their rights. The other choices are not effective or necessary ways to be respected by companies.

"
Death Valley is in the North American what?,"['country', 'continent', 'west virginia', 'mountainous region', 'mountainous area']","Questions: Death Valley is in the North American what?, Choices: (A) country, (B) continent, (C) west virginia, (D) mountainous region, (E) mountainous area. For the question 'Death Valley is in the North American what?', among the choices country, continent, west virginia, mountainous region mountainous area, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(B) continent**. North America is one of the seven continents of the world. It is a large landmass that includes countries such as the United States, Canada, and Mexico. Death Valley is a desert valley in the state of California, which is part of North America. The other choices are not accurate or specific enough to describe Death Valley's location.

"
Debbie noticed that there was a ficus decorating the room while she was getting a perm.  Where was this plant?,"['arboretum', 'hair salon', 'family room', 'flower garden', 'in the sink']","Questions: Debbie noticed that there was a ficus decorating the room while she was getting a perm.  Where was this plant?, Choices: (A) arboretum, (B) hair salon, (C) family room, (D) flower garden, (E) in the sink. For the question 'Debbie noticed that there was a ficus decorating the room while she was getting a perm.  Where was this plant?', among the choices arboretum, hair salon, family room, flower garden in the sink, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(B) hair salon**. A perm is a hairstyle that involves curling or waving the hair using chemicals or heat. It is usually done at a hair salon, which is a place where people go to get their hair cut, styled, or treated. A ficus is a type of plant that has glossy leaves and can be used as an indoor decoration. The other choices are not places where people usually get a perm or where a ficus would be found.

"
Eating midday leads people to get what?,"['defecating', 'feces', 'get tired', 'gaining weight', 'slacking']","Questions: Eating midday leads people to get what?, Choices: (A) defecating, (B) feces, (C) get tired, (D) gaining weight, (E) slacking. For the question 'Eating midday leads people to get what?', among the choices defecating, feces, get tired, gaining weight slacking, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(C) get tired**. Eating midday is also known as having lunch. It is a meal that provides energy and nutrients for the body. However, eating too much or too heavy can also make people feel sleepy or sluggish. This is because the body uses more blood and oxygen to digest the food, leaving less for the brain and muscles. The other choices are not directly caused by eating midday or are not common expressions."
Eating to much will lead to what kind of pain?,"['food', 'getting full', 'full stomach', 'full belly', 'stomach aches']","Questions: Eating to much will lead to what kind of pain?, Choices: (A) food, (B) getting full, (C) full stomach, (D) full belly, (E) stomach aches. For the question 'Eating to much will lead to what kind of pain?', among the choices food, getting full, full stomach, full belly stomach aches, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(E) stomach aches**. Eating too much can cause indigestion, bloating, gas, and pain in the stomach area. The other choices are not types of pain, but rather descriptions of the state of the stomach or the food.

"
How can music help someone who is down?,"['beautifull', 'express feelings', 'they cannot heal and feel beautiful', 'provide comfort', 'sound good']","Questions: How can music help someone who is down?, Choices: (A) beautifull, (B) express feelings, (C) they cannot heal and feel beautiful, (D) provide comfort, (E) sound good. For the question 'How can music help someone who is down?', among the choices beautifull, express feelings, they cannot heal and feel beautiful, provide comfort sound good, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(D) provide comfort**. Music can help someone who is down by providing comfort, soothing their emotions, and lifting their mood. The other choices are not specific to how music can help someone who is down, but rather general attributes of music or the person.

"
