premise,hypothesis,prompt,rationale
Where do farmers keep toothpicks?,"['mouth', 'grocery store', 'constructing models', 'shed', 'box']","Questions: Where do farmers keep toothpicks?, Choices: (A) mouth, (B) grocery store, (C) constructing models, (D) shed, (E) box. For the question 'Where do farmers keep toothpicks?', among the choices mouth, grocery store, constructing models, shed box, which is the most likely answer? Highlight what sets your choice apart from the others.
","1. The most likely answer is **(D) shed**. Farmers may keep toothpicks in their shed for various purposes, such as cleaning small parts of their tools or equipment, or picking out dirt from their nails. The other choices are less likely because farmers may not have a habit of keeping toothpicks in their mouth, they may not buy toothpicks from the grocery store, they may not use toothpicks for constructing models, and they may not store toothpicks in a box.

"
Where do people go to shop for fruit?,"['have money', 'get money', 'go to market', 'use money', 'car lot']","Questions: Where do people go to shop for fruit?, Choices: (A) have money, (B) get money, (C) go to market, (D) use money, (E) car lot. For the question 'Where do people go to shop for fruit?', among the choices have money, get money, go to market, use money car lot, which is the most likely answer? Highlight what sets your choice apart from the others.
","2. The most likely answer is **(C) go to market**. People usually go to the market to shop for fruit, as they can find fresh and seasonal produce there. The other choices are less likely because they are not places where people can buy fruit, but rather actions or things that people may need or use before or after shopping for fruit.

"
Where do people have screen savers of sunshine?,"['street', 'glass', 'moon', 'summer', 'desktop']","Questions: Where do people have screen savers of sunshine?, Choices: (A) street, (B) glass, (C) moon, (D) summer, (E) desktop. For the question 'Where do people have screen savers of sunshine?', among the choices street, glass, moon, summer desktop, which is the most likely answer? Highlight what sets your choice apart from the others.
","3. The most likely answer is **(E) desktop**. People may have screen savers of sunshine on their desktop computers, as they may like the bright and cheerful image, or they may want to remind themselves of the sunny weather outside. The other choices are less likely because they are not places where people can have screen savers, but rather objects or phenomena that may reflect or emit light.

"
Where do people keep a rubber for sex?,"['bedside table', 'drug store', 'classroom', 'closet', 'trash']","Questions: Where do people keep a rubber for sex?, Choices: (A) bedside table, (B) drug store, (C) classroom, (D) closet, (E) trash. For the question 'Where do people keep a rubber for sex?', among the choices bedside table, drug store, classroom, closet trash, which is the most likely answer? Highlight what sets your choice apart from the others.
","4. The most likely answer is **(A) bedside table**. People may keep a rubber (also known as a condom) for sex in their bedside table, as they may want to have easy and discreet access to it when they are in bed with their partner. The other choices are less likely because they are not places where people would normally store or use a rubber for sex, but rather places where people may buy, learn, store, or dispose of other things.

"
Where do people keep money that is not in their wallet?,"['bank account', 'outside', 'art show', 'casino', 'race track']","Questions: Where do people keep money that is not in their wallet?, Choices: (A) bank account, (B) outside, (C) art show, (D) casino, (E) race track. For the question 'Where do people keep money that is not in their wallet?', among the choices bank account, outside, art show, casino race track, which is the most likely answer? Highlight what sets your choice apart from the others.
","5. The most likely answer is **(A) bank account**. People may keep money that is not in their wallet in their bank account, as they may want to save it for future use, or earn interest on it, or protect it from theft or loss. The other choices are less likely because they are not places where people would normally keep money, but rather places where people may spend, earn, display, gamble, or lose money.

"
Where do people keep their food cans?,"['supermarket', 'recycling center', 'backpack', 'refrigerator', 'house']","Questions: Where do people keep their food cans?, Choices: (A) supermarket, (B) recycling center, (C) backpack, (D) refrigerator, (E) house. For the question 'Where do people keep their food cans?', among the choices supermarket, recycling center, backpack, refrigerator house, which is the most likely answer? Highlight what sets your choice apart from the others.
","6. The most likely answer is **(E) house**. People may keep their food cans in their house, as they may want to store them for later consumption, or use them as ingredients for cooking. The other choices are less likely because they are not places where people would normally keep food cans, but rather places where people may buy, recycle, carry, cool, or visit food cans.

"
Where do people look at pictures with a story?,"['medium', 'art show', 'newspaper', 'suitcase', 'books']","Questions: Where do people look at pictures with a story?, Choices: (A) medium, (B) art show, (C) newspaper, (D) suitcase, (E) books. For the question 'Where do people look at pictures with a story?', among the choices medium, art show, newspaper, suitcase books, which is the most likely answer? Highlight what sets your choice apart from the others.
","7. The most likely answer is **(E) books**. People may look at pictures with a story in books, as they may enjoy reading illustrated novels, comics, or children's books. The other choices are less likely because they are not places where people would normally look at pictures with a story, but rather platforms, events, media, objects, or formats that may contain or display pictures or stories.

"
Where do people often keep a bag from the grocery store?,"['grocery store', 'drawer', 'shelf', 'supermarket', 'shopping cart']","Questions: Where do people often keep a bag from the grocery store?, Choices: (A) grocery store, (B) drawer, (C) shelf, (D) supermarket, (E) shopping cart. For the question 'Where do people often keep a bag from the grocery store?', among the choices grocery store, drawer, shelf, supermarket shopping cart, which is the most likely answer? Highlight what sets your choice apart from the others.
","8. The most likely answer is **(B) drawer**. People may often keep a bag from the grocery store in their drawer, as they may want to reuse it for other purposes, such as lining a trash can, or carrying other items. The other choices are less likely because they are not places where people would often keep a bag from the grocery store, but rather places where people may get, store, display, buy, or use a bag from the grocery store.

"
Where do people perter to have linoleum on the ground?,"['mobile home', 'house', 'kitchen floor', 'shed', 'furniture']","Questions: Where do people perter to have linoleum on the ground?, Choices: (A) mobile home, (B) house, (C) kitchen floor, (D) shed, (E) furniture. For the question 'Where do people perter to have linoleum on the ground?', among the choices mobile home, house, kitchen floor, shed furniture, which is the most likely answer? Highlight what sets your choice apart from the others.
","9. The most likely answer is **(C) kitchen floor**. People may prefer to have linoleum on the ground in their kitchen floor, as they may like the durability, affordability, and ease of cleaning of this material. The other choices are less likely because they are not places where people would normally prefer to have linoleum on the ground, but rather types, parts, or items of dwellings that may have different flooring preferences or options.

"
Where do people read newspapers while riding to work?,"['subway', 'front door', 'lawn', 'bookstore', 'library']","Questions: Where do people read newspapers while riding to work?, Choices: (A) subway, (B) front door, (C) lawn, (D) bookstore, (E) library. For the question 'Where do people read newspapers while riding to work?', among the choices subway, front door, lawn, bookstore library, which is the most likely answer? Highlight what sets your choice apart from the others.
","10. The most likely answer is **(A) subway**. People may read newspapers while riding to work on the subway, as they may want to catch up on the news, or pass the time, or avoid eye contact with other passengers. The other choices are less likely because they are not places where people would normally read newspapers while riding to work, but rather places where people may get, leave, see, buy, or borrow newspapers."
