premise,hypothesis,prompt,rationale
Where is the trevi fountain?,"['grant park chicago', 'public place', 'waterfall', 'rome', 'courtyard']","Questions: Where is the trevi fountain?, Choices: (A) grant park chicago, (B) public place, (C) waterfall, (D) rome, (E) courtyard. Given the question 'Where is the trevi fountain?', which among the choices grant park chicago, public place, waterfall, rome courtyard, is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is **(D) Rome**. A conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. One possible conditional statement for this question is: **If a fountain is the Trevi fountain, then it is in Rome**. The hypothesis is true for the Trevi fountain, and the conclusion is also true, so the statement is true. The other choices do not satisfy the hypothesis or the conclusion, so they are not correct.

"
Where is the world known to be a part of?,"['a fraud', 'countries', 'universe', 'galaxy', 'thought']","Questions: Where is the world known to be a part of?, Choices: (A) a fraud, (B) countries, (C) universe, (D) galaxy, (E) thought. Given the question 'Where is the world known to be a part of?', which among the choices a fraud, countries, universe, galaxy thought, is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is **(C) Universe**. A possible conditional statement for this question is: **If a planet is the Earth, then it is part of the universe**. The hypothesis is true for the world, and the conclusion is also true, so the statement is true. The other choices are either too specific (countries, galaxy) or too vague (a fraud, thought) to be the correct answer.

"
Where might an animal track be easily visible?,"['stadium', 'train station', 'subway', 'mud', 'snow']","Questions: Where might an animal track be easily visible?, Choices: (A) stadium, (B) train station, (C) subway, (D) mud, (E) snow. Given the question 'Where might an animal track be easily visible?', which among the choices stadium, train station, subway, mud snow, is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is **(D) Mud** or **(E) Snow**. A possible conditional statement for this question is: **If a surface is soft and wet, then an animal track might be easily visible on it**. The hypothesis is true for mud and snow, and the conclusion is also true, so the statement is true. The other choices are hard and dry surfaces, where an animal track would not be easily visible.

"
Where were there recently a lot of closing sales?,"['grocery store', 'furniture store', 'department store', 'k mart', 'clothing store']","Questions: Where were there recently a lot of closing sales?, Choices: (A) grocery store, (B) furniture store, (C) department store, (D) k mart, (E) clothing store. Given the question 'Where were there recently a lot of closing sales?', which among the choices grocery store, furniture store, department store, k mart clothing store, is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is **(D) K Mart**. A possible conditional statement for this question is: **If a store is K Mart, then it recently had a lot of closing sales**. The hypothesis is true for K Mart, which announced its bankruptcy and closure of all stores in 2023, and the conclusion is also true, so the statement is true. The other choices are not stores that recently had a lot of closing sales, so they are not correct.

"
Where will a book being read by one person be kept?,"['school room', 'university', 'bedside table', 'pantry', 'discount store']","Questions: Where will a book being read by one person be kept?, Choices: (A) school room, (B) university, (C) bedside table, (D) pantry, (E) discount store. Given the question 'Where will a book being read by one person be kept?', which among the choices school room, university, bedside table, pantry discount store, is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is **(C) Bedside table**. A possible conditional statement for this question is: **If a book is being read by one person, then it might be kept on their bedside table**. The hypothesis is true for a book being read by one person, and the conclusion is also true, so the statement is true. The other choices are not places where a book being read by one person would be likely to be kept, so they are not correct.

"
Where will a bullet projectile be found during a war?,"['battle field', 'museum', 'weapon', 'canon', 'tornado']","Questions: Where will a bullet projectile be found during a war?, Choices: (A) battle field, (B) museum, (C) weapon, (D) canon, (E) tornado. Given the question 'Where will a bullet projectile be found during a war?', which among the choices battle field, museum, weapon, canon tornado, is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is **(A) Battle field** or **(C) Weapon**. A possible conditional statement for this question is: **If a bullet projectile is used in a war, then it might be found on a battle field or in a weapon**. The hypothesis is true for a bullet projectile, and the conclusion is also true, so the statement is true. The other choices are not places where a bullet projectile would be found during a war, so they are not correct.

"
Where will a native lemur be found?,"['india', 'hole', 'cage', 'habitat', 'rain forest']","Questions: Where will a native lemur be found?, Choices: (A) india, (B) hole, (C) cage, (D) habitat, (E) rain forest. Given the question 'Where will a native lemur be found?', which among the choices india, hole, cage, habitat rain forest, is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is **(E) Rain forest**. A possible conditional statement for this question is: **If an animal is a native lemur, then it lives in a rain forest**. The hypothesis is true for a native lemur, which is endemic to Madagascar, and the conclusion is also true, so the statement is true. The other choices are not habitats where a native lemur would be found, so they are not correct.

"
Where will any tearoom be?,"['building', 'london', 'england', 'boston ship harbor', 'restaurant']","Questions: Where will any tearoom be?, Choices: (A) building, (B) london, (C) england, (D) boston ship harbor, (E) restaurant. Given the question 'Where will any tearoom be?', which among the choices building, london, england, boston ship harbor restaurant, is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(A) Building**. A possible conditional statement for this question is: **If a place is a tearoom, then it is in a building**. The hypothesis is true for any tearoom, and the conclusion is also true, so the statement is true. The other choices are either too specific (London, England, Boston ship harbor, restaurant) or too general (building) to be the correct answer.

"
Where would someone visit a monument to a deceased loved one?,"['sit chat', 'municipal park', 'public gardens', 'cemetary', 'state park']","Questions: Where would someone visit a monument to a deceased loved one?, Choices: (A) sit chat, (B) municipal park, (C) public gardens, (D) cemetary, (E) state park. Given the question 'Where would someone visit a monument to a deceased loved one?', which among the choices sit chat, municipal park, public gardens, cemetary state park, is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is **(D) Cemetary**. A possible conditional statement for this question is: **If a place has a monument to a deceased loved one, then it might be a cemetary**. The hypothesis is true for a place that has a monument to a deceased loved one, and the conclusion is also true, so the statement is true. The other choices are not places where someone would visit a monument to a deceased loved one, so they are not correct.

"
Where would you find people using a laser to alleviate suffering?,"['nasa', 'cd players', 'laboratory', 'hospital', ""othamologist's office""]","Questions: Where would you find people using a laser to alleviate suffering?, Choices: (A) nasa, (B) cd players, (C) laboratory, (D) hospital, (E) othamologist's office. Given the question 'Where would you find people using a laser to alleviate suffering?', which among the choices nasa, cd players, laboratory, hospital othamologist's office, is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is **(D) Hospital** or **(E) Ophthalmologist's office**. A possible conditional statement for this question is: **If a place uses a laser to alleviate suffering, then it might be a hospital or an ophthalmologist's office**. The hypothesis is true for a place that uses a laser to alleviate suffering, such as for surgery or eye treatment, and the conclusion is also true, so the statement is true. The other choices are not places where people use a laser to alleviate suffering, so they are not correct."
