premise,hypothesis,prompt,rationale
"James lost hs return ticket during his vacation.  He was very frustrated and couldn't get a replacement.  Because of this, he missed what?","['tickets', 'plane', 'suitcase', 'pocket', 'airport']","Questions: James lost hs return ticket during his vacation.  He was very frustrated and couldn't get a replacement.  Because of this, he missed what?, Choices: (A) tickets, (B) plane, (C) suitcase, (D) pocket, (E) airport. Given the question 'James lost hs return ticket during his vacation.  He was very frustrated and couldn't get a replacement.  Because of this, he missed what?', which among the choices tickets, plane, suitcase, pocket airport is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (B) plane. A conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. A possible conditional statement for this question is: ""If James lost his return ticket, then he missed his plane."" The hypothesis is that James lost his return ticket, and the conclusion is that he missed his plane.

"
"James loves judging things, but all he has to go on is his own what?","['misperception', 'jury', 'knowing yourself', 'ignorance', 'experience']","Questions: James loves judging things, but all he has to go on is his own what?, Choices: (A) misperception, (B) jury, (C) knowing yourself, (D) ignorance, (E) experience. Given the question 'James loves judging things, but all he has to go on is his own what?', which among the choices misperception, jury, knowing yourself, ignorance experience is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (E) experience. A conditional statement for this question is: ""If James loves judging things, then he relies on his own experience."" The hypothesis is that James loves judging things, and the conclusion is that he relies on his own experience.

"
"James needed more sleep at night, so he did what earlier?","['get into bed', 'closed his eyes', 'go to sleep', 'relax', 'rest']","Questions: James needed more sleep at night, so he did what earlier?, Choices: (A) get into bed, (B) closed his eyes, (C) go to sleep, (D) relax, (E) rest. Given the question 'James needed more sleep at night, so he did what earlier?', which among the choices get into bed, closed his eyes, go to sleep, relax rest is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (C) go to sleep. A conditional statement for this question is: ""If James needed more sleep at night, then he went to sleep earlier."" The hypothesis is that James needed more sleep at night, and the conclusion is that he went to sleep earlier.

"
"James noticed that people who communicate well have fewer problems.  Some people communicate easily with strangers, others need to talk with members of their own groups.  A religion is a type of group.  What do members of a religion have in common?","['believe in god', 'talk to each other', 'pay bills', 'learn from each other', 'believe in ghosts']","Questions: James noticed that people who communicate well have fewer problems.  Some people communicate easily with strangers, others need to talk with members of their own groups.  A religion is a type of group.  What do members of a religion have in common?, Choices: (A) believe in god, (B) talk to each other, (C) pay bills, (D) learn from each other, (E) believe in ghosts. Given the question 'James noticed that people who communicate well have fewer problems.  Some people communicate easily with strangers, others need to talk with members of their own groups.  A religion is a type of group.  What do members of a religion have in common?', which among the choices believe in god, talk to each other, pay bills, learn from each other believe in ghosts is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (A) believe in god. A conditional statement for this question is: ""If a person is a member of a religion, then they believe in god."" The hypothesis is that a person is a member of a religion, and the conclusion is that they believe in god.

"
"James punched a man again and again. His nose bled, and some blood covered Jame's what?","['hands', 'fingers', 'fists', 'anger', 'hitting']","Questions: James punched a man again and again. His nose bled, and some blood covered Jame's what?, Choices: (A) hands, (B) fingers, (C) fists, (D) anger, (E) hitting. Given the question 'James punched a man again and again. His nose bled, and some blood covered Jame's what?', which among the choices hands, fingers, fists, anger hitting is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (C) fists. A conditional statement for this question is: ""If James punched a man again and again, then some blood covered his fists."" The hypothesis is that James punched a man again and again, and the conclusion is that some blood covered his fists.

"
"James raised the stairs, but john wanted to get up too.  What did James have to do to the stairs?","['lower', 'push down', 'demotion', 'pay cut', 'repair']","Questions: James raised the stairs, but john wanted to get up too.  What did James have to do to the stairs?, Choices: (A) lower, (B) push down, (C) demotion, (D) pay cut, (E) repair. Given the question 'James raised the stairs, but john wanted to get up too.  What did James have to do to the stairs?', which among the choices lower, push down, demotion, pay cut repair is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (A) lower. A conditional statement for this question is: ""If James raised the stairs, then he had to lower them for John to get up."" The hypothesis is that James raised the stairs, and the conclusion is that he had to lower them for John to get up.

"
"James sat down and looked at the menu, then he placed an order.  Where might he be?","['shop', 'cafe', 'internet sites', 'table', 'advertisement']","Questions: James sat down and looked at the menu, then he placed an order.  Where might he be?, Choices: (A) shop, (B) cafe, (C) internet sites, (D) table, (E) advertisement. Given the question 'James sat down and looked at the menu, then he placed an order.  Where might he be?', which among the choices shop, cafe, internet sites, table advertisement is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (B) cafe. A conditional statement for this question is: ""If James sat down and looked at the menu, then he was in a cafe."" The hypothesis is that James sat down and looked at the menu, and the conclusion is that he was in a cafe.

"
"James shaved, but this left a lot of hair where?","['arm', ""person's head"", 'floor', 'sink', 'moustache']","Questions: James shaved, but this left a lot of hair where?, Choices: (A) arm, (B) person's head, (C) floor, (D) sink, (E) moustache. Given the question 'James shaved, but this left a lot of hair where?', which among the choices arm, person's head, floor, sink moustache is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (D) sink. A conditional statement for this question is: ""If James shaved, then he left a lot of hair in the sink."" The hypothesis is that James shaved, and the conclusion is that he left a lot of hair in the sink.

"
"James spent a lot of time walking long distances.   He walked not because he liked it, it made his feet sore, nut because it was his only means of what?","['lose weight', 'moving forward', 'blisters', 'locomotion', 'meditation']","Questions: James spent a lot of time walking long distances.   He walked not because he liked it, it made his feet sore, nut because it was his only means of what?, Choices: (A) lose weight, (B) moving forward, (C) blisters, (D) locomotion, (E) meditation. Given the question 'James spent a lot of time walking long distances.   He walked not because he liked it, it made his feet sore, nut because it was his only means of what?', which among the choices lose weight, moving forward, blisters, locomotion meditation is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (D) locomotion. A conditional statement for this question is: ""If James walked long distances, then it was his only means of locomotion."" The hypothesis is that James walked long distances, and the conclusion is that it was his only means of locomotion.

"
"James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?","['mountains', 'dense areas', 'village', 'countryside', 'painting']","Questions: James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?, Choices: (A) mountains, (B) dense areas, (C) village, (D) countryside, (E) painting. Given the question 'James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?', which among the choices mountains, dense areas, village, countryside painting is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is (E) painting. A conditional statement for this question is: ""If James tried to capture the beauty of the landscape, then he was not good at painting."" The hypothesis is that James tried to capture the beauty of the landscape, and the conclusion is that he was not good at painting."
