premise,hypothesis,prompt,rationale
What is a place that sells food but does not usually sell suntan lotion?,"['deli counter', 'pharmacy', 'shop', 'beach bag', 'grocery store']","Questions: What is a place that sells food but does not usually sell suntan lotion?, Choices: (A) deli counter, (B) pharmacy, (C) shop, (D) beach bag, (E) grocery store. Given the question 'What is a place that sells food but does not usually sell suntan lotion?', which among the choices deli counter, pharmacy, shop, beach bag grocery store is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is **(A) deli counter**. A deli counter is a place that sells food, such as sandwiches, salads, and meats. A deli counter does not usually sell suntan lotion, which is a product that protects the skin from sunburn. A conditional statement that explains this reasoning is: **If a place sells food but does not usually sell suntan lotion, then it could be a deli counter.**

"
What is a place that sells suntan lotion but not food or medicine?,"['mini mall', 'shop', 'grocery store', 'pharmacy', 'drugstore']","Questions: What is a place that sells suntan lotion but not food or medicine?, Choices: (A) mini mall, (B) shop, (C) grocery store, (D) pharmacy, (E) drugstore. Given the question 'What is a place that sells suntan lotion but not food or medicine?', which among the choices mini mall, shop, grocery store, pharmacy drugstore is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is **(B) shop**. A shop is a place that sells various goods, such as clothes, accessories, and cosmetics. A shop may sell suntan lotion, which is a product that protects the skin from sunburn. A shop does not sell food or medicine, which are products that are consumed or used for health purposes. A conditional statement that explains this reasoning is: **If a place sells suntan lotion but not food or medicine, then it could be a shop.**

"
What is a place that someone can go buy a teddy bear?,"['thrift store', 'bed', 'shelf', 'home', 'toy store']","Questions: What is a place that someone can go buy a teddy bear?, Choices: (A) thrift store, (B) bed, (C) shelf, (D) home, (E) toy store. Given the question 'What is a place that someone can go buy a teddy bear?', which among the choices thrift store, bed, shelf, home toy store is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is **(E) toy store**. A toy store is a place that sells toys, such as dolls, cars, and games. A toy store may sell teddy bears, which are stuffed animals that resemble bears. A teddy bear is a product that can be bought as a gift or for entertainment. A conditional statement that explains this reasoning is: **If a place sells toys and may sell teddy bears, then it could be a toy store.**

"
What is a place that usually does not have any pillow?,"['home', 'rest area', 'make seat softer', 'go to bed.', 'bedroom']","Questions: What is a place that usually does not have any pillow?, Choices: (A) home, (B) rest area, (C) make seat softer, (D) go to bed., (E) bedroom. Given the question 'What is a place that usually does not have any pillow?', which among the choices home, rest area, make seat softer, go to bed. bedroom is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is **(C) make seat softer**. Make seat softer is not a place, but an action that can be done to improve the comfort of a seat. A seat is a furniture that can be used for sitting, such as a chair, a sofa, or a bench. A seat does not usually have any pillow, which is a soft cushion that can be used for resting the head or supporting the body. A conditional statement that explains this reasoning is: **If something is not a place and does not usually have any pillow, then it could be make seat softer.**

"
What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?,"['bedroom', 'home', 'rest area', 'kitchen', 'make seat softer']","Questions: What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?, Choices: (A) bedroom, (B) home, (C) rest area, (D) kitchen, (E) make seat softer. Given the question 'What is a place that usually has a pillow but that you might not be able to see the pillow depending on where you are in it?', which among the choices bedroom, home, rest area, kitchen make seat softer is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is **(B) home**. A home is a place where people live, such as a house, an apartment, or a dormitory. A home usually has a pillow, which is a soft cushion that can be used for resting the head or supporting the body. A pillow can be found in different rooms of a home, such as a bedroom, a living room, or a guest room. However, depending on where someone is in a home, they might not be able to see the pillow, such as in a kitchen, a bathroom, or a closet. A conditional statement that explains this reasoning is: **If a place usually has a pillow but that someone might not be able to see the pillow depending on where they are in it, then it could be a home.**

"
What is a place where clippers are used on women?,"['salon', 'barbershop', 'pharmacy', ""barber's shop"", 'bathroom cabinet']","Questions: What is a place where clippers are used on women?, Choices: (A) salon, (B) barbershop, (C) pharmacy, (D) barber's shop, (E) bathroom cabinet. Given the question 'What is a place where clippers are used on women?', which among the choices salon, barbershop, pharmacy, barber's shop bathroom cabinet is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is **(A) salon**. A salon is a place that provides beauty services, such as haircuts, manicures, and massages. A salon may use clippers on women, which are tools that cut hair using blades or combs. Clippers can be used to create different hairstyles or to remove unwanted hair. A conditional statement that explains this reasoning is: **If a place provides beauty services and may use clippers on women, then it could be a salon.**

"
What is a place where every creature lives?,"['world', 'zoo', 'dark place', 'lake', 'woods']","Questions: What is a place where every creature lives?, Choices: (A) world, (B) zoo, (C) dark place, (D) lake, (E) woods. Given the question 'What is a place where every creature lives?', which among the choices world, zoo, dark place, lake woods is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is **(A) world**. The world is the planet Earth, which is the third planet from the Sun in the solar system. The world is the place where every creature lives, such as humans, animals, and plants. A creature is a living being that has a body, a mind, and a soul. A conditional statement that explains this reasoning is: **If a place is the planet Earth and where every creature lives, then it is the world.**

"
What is a place where the ceiling is usually closer to the floor than in other areas?,"['attic', 'building', 'chapel', 'loft', 'classroom']","Questions: What is a place where the ceiling is usually closer to the floor than in other areas?, Choices: (A) attic, (B) building, (C) chapel, (D) loft, (E) classroom. Given the question 'What is a place where the ceiling is usually closer to the floor than in other areas?', which among the choices attic, building, chapel, loft classroom is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(A) attic**. An attic is a space at the top of a building, under the roof. An attic is usually used for storage or as an extra room. An attic has a ceiling, which is the upper surface of a room. An attic usually has a ceiling that is closer to the floor than in other areas of the building, because of the shape of the roof. A conditional statement that explains this reasoning is: **If a place is a space at the top of a building, under the roof, and has a ceiling that is closer to the floor than in other areas, then it is an attic.**

"
What is a place where you usually store dishes but not books?,"['apartment', 'pantry', 'table', 'living room', 'shelf']","Questions: What is a place where you usually store dishes but not books?, Choices: (A) apartment, (B) pantry, (C) table, (D) living room, (E) shelf. Given the question 'What is a place where you usually store dishes but not books?', which among the choices apartment, pantry, table, living room shelf is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is **(B) pantry**. A pantry is a small room or closet where food and dishes are stored. A pantry usually has shelves, cabinets, or drawers where dishes, such as plates, bowls, and cups, are stored. A pantry does not usually store books, which are printed or written works that contain information or stories. A conditional statement that explains this reasoning is: **If a place is a small room or closet where food and dishes are stored, but not books, then it is a pantry.**

"
What is a place with only one telephone book that many people can use?,"['desk', 'house', 'at hotel', 'bedroom', 'library']","Questions: What is a place with only one telephone book that many people can use?, Choices: (A) desk, (B) house, (C) at hotel, (D) bedroom, (E) library. Given the question 'What is a place with only one telephone book that many people can use?', which among the choices desk, house, at hotel, bedroom library is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is **(E) library**. A library is a place that has a collection of books, magazines, and other materials that can be borrowed or read. A library usually has only one telephone book, which is a book that lists the names, addresses, and phone numbers of people or businesses. A library is a place that many people can use, such as students, researchers, or readers. A conditional statement that explains this reasoning is: **If a place has a collection of books and other materials, and has only one telephone book that many people can use, then it is a library.**"
