premise,hypothesis,prompt,rationale
"She was found guilty of neglect, the judge taking away the child was a serious what?","['notice', 'taking care', 'good', 'regard', 'consideration']","Questions: She was found guilty of neglect, the judge taking away the child was a serious what?, Choices: (A) notice, (B) taking care, (C) good, (D) regard, (E) consideration. For the question 'She was found guilty of neglect, the judge taking away the child was a serious what?', what is the correct answer among the choices notice, taking care, good, regard consideration? Explain the cause-and-effect relationship between the question and your chosen answer.
","1. The correct answer is **(E) consideration**. The judge taking away the child was a serious consideration because it was a careful and thoughtful decision that weighed the consequences of the mother's neglect. The cause-and-effect relationship is that the mother's neglect caused the judge to consider the child's welfare and take away the child.

"
"She was giggling and flirting, his mustache elicited what for her?","['joyfulness', 'smile', 'getting excited', 'enthusiasm', 'sexual attraction']","Questions: She was giggling and flirting, his mustache elicited what for her?, Choices: (A) joyfulness, (B) smile, (C) getting excited, (D) enthusiasm, (E) sexual attraction. For the question 'She was giggling and flirting, his mustache elicited what for her?', what is the correct answer among the choices joyfulness, smile, getting excited, enthusiasm sexual attraction? Explain the cause-and-effect relationship between the question and your chosen answer.
","2. The correct answer is **(E) sexual attraction**. His mustache elicited sexual attraction for her because it was a physical feature that she found appealing and arousing. The cause-and-effect relationship is that his mustache caused her to feel sexually attracted to him and giggle and flirt with him.

"
"She was going to barbecue some kangaroo meat while camping in the outback, where was she?","['retail store', 'detroit', 'wyoming', 'australia', 'michigan park']","Questions: She was going to barbecue some kangaroo meat while camping in the outback, where was she?, Choices: (A) retail store, (B) detroit, (C) wyoming, (D) australia, (E) michigan park. For the question 'She was going to barbecue some kangaroo meat while camping in the outback, where was she?', what is the correct answer among the choices retail store, detroit, wyoming, australia michigan park? Explain the cause-and-effect relationship between the question and your chosen answer.
","3. The correct answer is **(D) australia**. She was in Australia because that is the country where kangaroo meat is commonly eaten and the outback is a term for the remote and arid regions of Australia. The cause-and-effect relationship is that the kangaroo meat and the outback indicated that she was in Australia.

"
"Before buying a house, what should I look for concerning my job?","['make home', 'security', 'measureing distances', 'examining poorch', 'make money']","Questions: Before buying a house, what should I look for concerning my job?, Choices: (A) make home, (B) security, (C) measureing distances, (D) examining poorch, (E) make money. For the question 'Before buying a house, what should I look for concerning my job?', what is the correct answer among the choices make home, security, measureing distances, examining poorch make money? Explain the cause-and-effect relationship between the question and your chosen answer.
","4. The correct answer is **(B) security**. Before buying a house, I should look for security concerning my job because it means that I have a stable and reliable income that can support the mortgage and other expenses of owning a house. The cause-and-effect relationship is that the security of my job affects the affordability and feasibility of buying a house.

"
"Ben was usually an eloquent speaker, but this time he had difficulty reading the words on the teleprompter, so he did much what?","['stammering', 'maundering', 'speechless', 'talking', 'tongueless']","Questions: Ben was usually an eloquent speaker, but this time he had difficulty reading the words on the teleprompter, so he did much what?, Choices: (A) stammering, (B) maundering, (C) speechless, (D) talking, (E) tongueless. For the question 'Ben was usually an eloquent speaker, but this time he had difficulty reading the words on the teleprompter, so he did much what?', what is the correct answer among the choices stammering, maundering, speechless, talking tongueless? Explain the cause-and-effect relationship between the question and your chosen answer.
","5. The correct answer is **(A) stammering**. Ben did much stammering because he had difficulty reading the words on the teleprompter and could not speak fluently and confidently. The cause-and-effect relationship is that the difficulty of reading the words caused him to stammer and lose his eloquence.

"
"Betty felt that being in love was vital and important, necessary to do what?","['propose to woman', 'kiss', 'propose to woman', 'live life', 'sing']","Questions: Betty felt that being in love was vital and important, necessary to do what?, Choices: (A) propose to woman, (B) kiss, (C) propose to woman, (D) live life, (E) sing. For the question 'Betty felt that being in love was vital and important, necessary to do what?', what is the correct answer among the choices propose to woman, kiss, propose to woman, live life sing? Explain the cause-and-effect relationship between the question and your chosen answer.
","6. The correct answer is **(D) live life**. Betty felt that being in love was vital and important, necessary to live life because it means that she valued love as a source of happiness and meaning in her existence. The cause-and-effect relationship is that being in love influenced her outlook and attitude towards life.

"
"The doctor recommended washing hands, what was being promoted?","['cold hands', 'wet floor', 'health', 'become wet', 'dry skin']","Questions: The doctor recommended washing hands, what was being promoted?, Choices: (A) cold hands, (B) wet floor, (C) health, (D) become wet, (E) dry skin. For the question 'The doctor recommended washing hands, what was being promoted?', what is the correct answer among the choices cold hands, wet floor, health, become wet dry skin? Explain the cause-and-effect relationship between the question and your chosen answer.
","7. The correct answer is **(C) health**. The doctor recommended washing hands, what was being promoted was health because it means that washing hands can prevent the spread of germs and diseases and improve the well-being of oneself and others. The cause-and-effect relationship is that washing hands leads to better health outcomes.

"
"The man began asking me questions about my sloppy habits in front of others, what did I feel?","['misunderstood', 'embarassment', 'people will understand', 'children will learn', 'satisfaction']","Questions: The man began asking me questions about my sloppy habits in front of others, what did I feel?, Choices: (A) misunderstood, (B) embarassment, (C) people will understand, (D) children will learn, (E) satisfaction. For the question 'The man began asking me questions about my sloppy habits in front of others, what did I feel?', what is the correct answer among the choices misunderstood, embarassment, people will understand, children will learn satisfaction? Explain the cause-and-effect relationship between the question and your chosen answer.
","8. The correct answer is **(B) embarrassment**. I felt embarrassment because the man began asking me questions about my sloppy habits in front of others and it made me feel ashamed and exposed. The cause-and-effect relationship is that the man's questions caused me to feel embarrassed and uncomfortable.

"
"The man was happy to be seeing his idea become a reality, and knew his father would be proud, what did he feel in himself?","['fulfilling', 'pain', 'excitement', 'inspiration', 'manual']","Questions: The man was happy to be seeing his idea become a reality, and knew his father would be proud, what did he feel in himself?, Choices: (A) fulfilling, (B) pain, (C) excitement, (D) inspiration, (E) manual. For the question 'The man was happy to be seeing his idea become a reality, and knew his father would be proud, what did he feel in himself?', what is the correct answer among the choices fulfilling, pain, excitement, inspiration manual? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **(A) fulfilling**. The man felt fulfilling in himself because he was happy to be seeing his idea become a reality and knew his father would be proud and it made him feel satisfied and accomplished. The cause-and-effect relationship is that seeing his idea become a reality and knowing his father's pride caused him to feel fulfilling and content.

"
"The man was in a rut of selfish thoughts and decided to commit suicide, he didn't think of the what it would cause others?","['would die', 'dying', 'pain', 'jubilation', 'end life']","Questions: The man was in a rut of selfish thoughts and decided to commit suicide, he didn't think of the what it would cause others?, Choices: (A) would die, (B) dying, (C) pain, (D) jubilation, (E) end life. For the question 'The man was in a rut of selfish thoughts and decided to commit suicide, he didn't think of the what it would cause others?', what is the correct answer among the choices would die, dying, pain, jubilation end life? Explain the cause-and-effect relationship between the question and your chosen answer.
",10. The correct answer is **(C) pain**. The man didn't think of the pain it would cause others because he decided to commit suicide and he was in a rut of selfish thoughts and he did not consider the emotional and psychological impact of his death on his family and friends. The cause-and-effect relationship is that his suicide would cause pain and grief to others.
